Date,Difficulty,Miners_Revenue,Hash_Rate,Total_transaction_fees,Total_Bitcoins,Class
2020-11-09,16787779609933.0,20216887.388651714,154387134.41512507,142.15849695,18538825.0,3
2020-11-10,16787779609933.0,16459647.090100147,122675182.48120748,154.83732549999996,18539700.0,3
2020-11-11,16787779609933.0,16020485.034676496,122675182.48120748,107.57878081,18540575.0,2
2020-11-12,16787779609933.0,17804675.564513773,133524008.14281088,102.85022306000003,18541675.0,2
2020-11-13,16787779609933.0,16032046.443972783,115998982.07406694,100.5666202,18542556.25,2
2020-11-14,16787779609933.0,15597257.884330552,118502557.22674464,59.155581289999986,18543443.75,3
2020-11-15,16787779609933.0,15662707.440931926,125178757.63388519,42.433354599999994,18544318.75,3
2020-11-16,17040598812944.875,17711414.833960325,135534841.86269382,83.45770554999999,18545412.5,2
2020-11-17,17596801059571.0,18324639.99735234,137334450.8705656,90.54129648,18546287.5,1
2020-11-18,17596801059571.0,21194109.321156435,147831351.5740483,97.63868616000006,18547387.5,2
2020-11-19,17596801059571.0,16988027.064900875,119839616.36476107,94.51871958000002,18548268.75,2
2020-11-20,17596801059571.0,20641618.88821196,146956609.8487581,76.34988950000006,18549143.75,2
2020-11-21,17596801059571.0,20655875.924064286,147831351.5740483,46.90621911,18550237.5,2
2020-11-22,17596801059571.0,20906345.739519313,152205060.20049945,32.024584610000005,18551337.5,3
2020-11-23,17596801059571.0,18011288.3905691,128587033.61766332,56.545846030000014,18552212.5,3
2020-11-24,17596801059571.0,17683648.930801246,118964874.63947083,86.28199286,18553087.5,2
2020-11-25,17596801059571.0,20363512.95999495,135584967.41998515,98.62265001,18554181.25,3
2020-11-26,17596801059571.0,18340061.78604947,131211258.79353401,103.83357396999995,18555062.5,3
2020-11-27,17596801059571.0,17988301.561259545,134710225.69469494,84.21494944000001,18555943.75,3
2020-11-28,17596801059571.0,17630656.51384634,134710225.69469494,56.82028024999998,18557037.5,2
2020-11-29,18158528379021.04,18023228.15797287,135399801.26976258,39.86594809000002,18557925.0,2
2020-11-30,19157154724710.0,14684437.13730185,107610727.917311,72.31782858999998,18558581.25,1
