Date,Bitcoin_my_wallet_num_users,Volume,Difficulty,wallet_num_transaction,Bitcoin_Avg_Block_Size,Miners_Revenue,Hash_Rate,Bitcoin_Cost_Transaction,Bitcoin_Cost_percentage_of_Transaction_Volume,Estimated_Transaction_Volume,Total_Output_Volume,num_transaction_per_Block,num_of_unique_addresses,num_of_transaction,Total_transaction_fees,Total_Bitcoins,Median_transaction_confirmation_time,LT_Rate,AAA,Gold,Oil,Bitcoin_my_wallet_num_users_2,Volume_2,Difficulty_2,wallet_num_transaction_2,Bitcoin_Avg_Block_Size_2,Miners_Revenue_2,Hash_Rate_2,Bitcoin_Cost_Transaction_2,Bitcoin_Cost_percentage_of_Transaction_Volume_2,Estimated_Transaction_Volume_2,Total_Output_Volume_2,num_transaction_per_Block_2,num_of_unique_addresses_2,num_of_transaction_2,Total_transaction_fees_2,Total_Bitcoins_2,Median_transaction_confirmation_time_2,LT_Rate_2,AAA_2,Gold_2,Oil_2,Class
2015-09-01,4159985.0,14592340.4792,54256630327.9,74351.0,0.451843727272727,996219.655070932,409960.981865,7.15500276563865,1.03795961131,368800.0,1568804.78555,846.818181818182,272866.0,130410.0,25.26556984,14562700.0,7.23333333333,0.97,2.81,1142.3,47.8,17305475200225.0,212936400660898.88,2.943781934538398e+21,5528071201.0,0.20416275387571048,992453601149.6467,168068006651.71484,51.19406457629673,1.0773601547108063,136013440000.0,2461148455164.581,717101.0330578515,74455853956.0,17006768100.0,638.3490193399177,212072231290000.0,52.32111111106289,0.9409,7.896100000000001,1304849.2899999998,2284.8399999999997,3
2015-09-02,4166582.0,5452898.7789,54256630327.89,57807.0,0.658569805195,898267.92,415355.205310361,6.5213326267,1.71421046031,227160.0,1420760.40373925,875.0,230707.0,137743.0,44.13311414,14567625.0,12.3,1.02,2.82,1137.75,45.56,17360405562724.0,29734105092929.113,2.943781934537313e+21,3341649249.0,0.4337141883145802,806885256101.1265,172519946578.41214,42.52777922806192,2.9385175022362215,51601665600.0,2018560124833.3167,765625.0,53225719849.0,18973134049.0,1947.7317636942682,212215698140625.0,151.29000000000002,1.0404,7.952399999999999,1294475.0625,2075.7136,3
2015-09-03,4173275.0,14833269.0336,54256630327.9,60283.0,0.600775549669,866697.62,407263.870142,6.30573185105,1.50587856691148,274249.79040576,1211735.9203,911.0,246972.0,137446.0,36.44597513,14571400.0,12.3,1.02,2.79,1128.0,47.4,17416224225625.0,220025870223156.7,2.943781934538398e+21,3634040089.0,0.36093126108008916,751164764513.6644,165863859923.03986,39.762254177346456,2.2676702582833728,75212947537.60329,1468303940545.2883,829921.0,60995168784.0,18891402916.0,1328.3091031765787,212325697960000.0,151.29000000000002,1.0404,7.7841000000000005,1272384.0,2246.7599999999998,2
2015-09-04,4176098.0,14833269.0336,56957648455.0,32019.0,0.355466628205128,983178.575379109,430369.76945,8.93563129156049,1.57436748414,242701.0,1116494.71852,666.49358974359,209983.0,103973.0,25.08295191,14574275.0,10.75,0.98,2.75,1118.25,46.83,17439794505604.0,220025870223156.7,3.244173717523364e+21,1025216361.0,0.12635652376752268,966640111084.4944,185218138456.44617,79.84550657871499,2.478632975117313,58903775401.0,1246560456483.0542,444213.70516929677,44092860289.0,10810384729.0,629.1544765193726,212409491775625.0,115.5625,0.9603999999999999,7.5625,1250483.0625,2193.0489,3
2015-09-08,4202009.0,5566863.6671,56957648455.01,64668.0,0.643196784173,851509.24,393561.828641381,6.71796861563,1.3074516732,267926.0,1405755.72524584,995.0,280276.0,126751.0,28.37170322,14589825.0,8.85,1.04,2.79,1121.15,45.38,17656879636081.0,30989971088078.062,3.2441737175245033e+21,4181950224.0,0.4137021031704887,725067985805.3776,154890912963.54773,45.13110232058966,1.70942987775348,71784341476.0,1976149159061.4573,990025.0,78554636176.0,16065816001.0,804.9535436037584,212862993530625.0,78.32249999999999,1.0816000000000001,7.7841000000000005,1256977.3225000002,2059.3444000000004,3
2015-09-09,4208444.0,16863801.2855,56957648455.0,62813.0,0.711985134752,852524.08,399224.588766,6.628290377,1.34270510308291,328036.43287174,1451482.77587,1028.0,251368.0,128619.0,26.40670885,14593350.0,8.85,1.01,2.78,1109.85,45.96,17711000901136.0,284387793796831.5,3.244173717523364e+21,3945472969.0,0.5069228321078235,726797306979.8463,159380272275.3818,43.9342333218308,1.802856993844888,107607901291.21559,2106802248647.2808,1056784.0,63185871424.0,16542847161.0,697.3142722886683,212965864222500.0,78.32249999999999,1.0201,7.728399999999999,1231767.0224999997,2112.3216,3
2015-09-10,4215298.0,15217779.746,56957648455.0,55136.0,0.698637081871345,1395881.10717179,478503.230506,9.5141709641197,1.43726821576,295909.0,1382058.06135,730.707602339181,235288.0,124951.0,27.79300834,14597500.0,8.91666666667,1.01,2.81,1109.5,44.83,17768737228804.0,231580820397767.8,3.244173717523364e+21,3039978496.0,0.48809377216570843,1948484065359.1423,228965341604.67816,90.51944913449837,2.065739924033934,87562136281.0,1910084484942.5205,533933.6001162747,55360442944.0,15612752401.0,772.4513125873095,213087006250000.0,79.5069444445039,1.0201,7.896100000000001,1230990.25,2009.7288999999998,3
2015-09-11,4222150.0,4940577.6992,56957648455.01,63171.0,0.652206179191,1044415.29,489828.750755099,6.31876052708,1.68572345017,258227.0,1229166.2866691,1134.0,252398.0,165288.0,28.99472893,14601900.0,7.41666666666667,0.98,2.77,1100.25,44.64,17826550622500.0,24409308001832.363,3.2441737175245033e+21,3990575241.0,0.4253729001749228,1090803297985.7842,239932205066.3009,39.926734598584325,2.8416635504530485,66681183529.0,1510849760283.904,1285956.0,63704750404.0,27320122944.0,840.694305724179,213215483610000.0,55.006944444444485,0.9603999999999999,7.6729,1210550.0625,1992.7296000000001,3
2015-09-14,4251709.0,4512413.7,56957648455.01,61040.0,0.700925528302,924674.4,450189.429884745,5.65442882389,1.74420980663,229617.0,1274802.36453353,893.0,234525.0,163531.0,30.21206978,14612775.0,8.1,1.0,2.78,1104.8,43.85,18077029420681.0,20361877399947.69,3.2441737175245033e+21,3725881600.0,0.4912965962254377,855022746015.36,202670522779.95172,31.972565324438047,3.042267849544262,52723966689.0,1625121068620.2793,797449.0,55001975625.0,26742387961.0,912.7691603915893,213533193200625.0,65.61,1.0,7.728399999999999,1220583.0399999998,1922.8225000000002,2
2015-09-15,4259086.0,13939823.8655,56957648455.0,66297.0,0.693599484663,943920.0,461514.950133,5.68650485261,1.62687421703788,272399.66363096,1321276.59277,882.0,268665.0,165993.0,29.74177227,14616850.0,8.1,1.09,2.86,1105.95,43.13,18139813555396.0,194318689401163.34,3.244173717523364e+21,4395292209.0,0.4810802451247792,890984966400.0,212996049196.26544,32.33633743875708,2.646719718062615,74201576746.26015,1745771834601.9004,777924.0,72180882225.0,27553676049.0,884.5730177605409,213652303922500.0,65.61,1.1881000000000002,8.179599999999999,1223125.4025,1860.1969000000001,3
2015-09-16,4266730.0,13866113.7024,56957648455.0,64344.0,0.675848605633803,878460.558930335,421875.629263,5.07100627442006,1.46646370682,255854.0,1432383.60579,1177.95070422535,261990.0,167269.0,26.10466496,14620800.0,7.0,1.11,2.88,1117.6,44.57,18204984892900.0,192269109207885.06,3.244173717523364e+21,4140150336.0,0.4567713377371558,771692953596.1965,177979046566.05222,25.715104635207613,2.1505158034202547,65461269316.0,2051722794135.962,1387567.8615849977,68638760100.0,27978918361.0,681.4535326738519,213767792640000.0,49.0,1.2321000000000002,8.2944,1249029.7599999998,1986.4849,2
2015-09-17,4273816.0,4148975.2968,56957648455.01,65577.0,0.688808609929,830934.0,399224.588765717,3.44291597955,1.28604627132,276118.0,1313550.11067868,855.0,250985.0,241346.0,26.22637494,14624100.0,9.21666666666667,1.04,2.78,1117.5,45.1,18265503201856.0,17213996013456.648,3.2441737175245033e+21,4300342929.0,0.4744573011123212,690451312356.0,159380272275.15585,11.853670442240736,1.6539150119760753,76241149924.0,1725413893263.9724,731025.0,62993470225.0,58247891716.0,687.8227424934599,213864300810000.0,84.94694444444451,1.0816000000000001,7.728399999999999,1248806.25,2034.0100000000002,2
2015-09-18,4280754.0,13521375.3935,59335351233.9,60345.0,0.617110090278,844821.74,424738.98841,4.48585854617,1.3570822424284,331877.96726311,1201441.58694,899.0,259008.0,188330.0,26.57437234,14627700.0,9.21666666667,0.98,2.71,1141.5,44.34,18324854808516.0,182827592531947.28,3.5206839060502786e+21,3641519025.0,0.38082486352292133,713723772376.6276,180403208275.5501,20.12292689624643,1.8416722127144944,110142985154.6939,1443461886828.9058,808201.0,67085144064.0,35468188900.0,706.1972652649571,213969607290000.0,84.94694444450587,0.9603999999999999,7.3441,1303022.25,1966.0356000000004,3
2015-09-21,4303881.0,13192196.6058,59335351233.9,65953.0,0.553837363636,753538.56,389344.072709,6.04441079035,0.966746922814804,370359.14163917,1487223.85423,786.0,291556.0,124667.0,26.79271324,14637300.0,9.56666666667,1.08,2.78,1133.25,43.81,18523391662161.0,174034051286081.03,3.5206839060502786e+21,4349798209.0,0.3067358253592749,567820361406.8737,151588806953.63104,36.53490180249951,0.9345996127718926,137165893795.70279,2211834792590.7363,617796.0,85004901136.0,15541860889.0,717.8494827608714,214250551290000.0,91.5211111111749,1.1664,7.728399999999999,1284255.5625,1919.3161000000002,2
2015-09-22,4311247.0,19233663.3384,59335351233.9,71072.0,0.486307305732484,1007970.00409128,471932.209345,6.85679886867123,1.2569173983,320307.0,1536071.65121,871.235668789809,327724.0,136784.0,27.82720079,14641300.0,8.78333333333,1.04,2.71,1122.9,43.84,18586850695009.0,369933805414912.2,3.5206839060502786e+21,5051229184.0,0.23649479560878764,1016003529147.7751,222720010217.2529,47.015690725411055,1.5798413461492407,102596574249.0,2359516117651.016,759051.5905716257,107403020176.0,18709862656.0,774.3531038069766,214367665690000.0,77.14694444438591,1.0816000000000001,7.3441,1260904.4100000001,1921.9456000000002,2
2015-09-23,4318568.0,4455143.0496,59335351233.8666,71110.0,0.50182222,868521.15,442436.446260643,6.43520605495,1.35557630223,278627.0,1275111.38661959,941.0,250674.0,134964.0,27.90074242,14644125.0,8.2,1.04,2.72,1131.35,44.69,18650029570624.0,19848299592399.184,3.5206839060463144e+21,5056632100.0,0.25182554048572836,754328987997.3225,195750008979.74686,41.411876969665144,1.8375871111675603,77633005129.0,1625909048286.9336,885481.0,62837454276.0,18215281296.0,778.4514275871875,214450397015625.0,67.24,1.0816000000000001,7.398400000000001,1279952.8224999998,1997.1961,2
2015-09-24,4325864.0,16891696.6478,59335351233.9,64569.0,0.474493386207,853501.1,427688.564719,6.83774574995,1.38011015081365,291785.81421388,1131711.59734,806.0,243301.0,124822.0,24.26546849,14648675.0,8.2,1.03,2.71,1154.5,44.48,18713099346496.0,285329415641297.7,3.5206839060502786e+21,4169155761.0,0.22514397355418525,728464127701.21,182917508391.39825,46.754766940959286,1.9047040283788756,85138961376.4569,1280771139553.8545,649636.0,59195376601.0,15580531684.0,588.8129610391828,214583679255625.0,67.24,1.0609,7.3441,1332870.25,1978.4703999999997,2
2015-09-25,4332591.0,15237774.66,59335351233.9,69609.0,0.428839268292683,1145777.71973395,477831.361961,8.12308737014684,1.29464330457,314913.0,1449833.86953,781.5,255255.0,128166.0,27.11947875,14652725.0,8.15,1.1,2.74,1146.65,43.76,18771344773281.0,232189776588938.12,3.5206839060502786e+21,4845412881.0,0.18390311802980375,1312806583038.73,228322810473.5042,65.9845484230391,1.67610128606793,99170197569.0,2102018249236.3333,610742.25,65155115025.0,16426523556.0,735.4661276717015,214702349925625.0,66.4225,1.2100000000000002,7.507600000000001,1314806.2225000001,1914.9375999999997,3
2015-09-28,4353659.0,16626430.9986,59335351233.9,68307.0,0.514718125874126,1047573.37815367,510276.701354,6.94396416670753,1.39813009583,311130.0,1643197.11597,969.020979020979,267985.0,138570.0,26.28988147,14667925.0,7.9,1.07,2.69,1131.05,43.54,18954346688281.0,276438207751207.0,3.5206839060502786e+21,4665846249.0,0.2649347491033726,1097409982616.2921,260382311944.71933,48.2186383485182,1.954767764865605,96801876900.0,2700096761932.1255,939001.6577827766,71815960225.0,19201644900.0,691.1578677066494,215148023805625.0,62.410000000000004,1.1449,7.2360999999999995,1279274.1024999998,1895.7315999999998,2
2015-09-29,4362605.0,4200623.2356,59335351233.8666,74311.0,0.532548735484,928562.73,510276.701353941,6.56919816627,1.23100854434,317057.0,1708232.25344777,794.0,272223.0,141351.0,28.15450861,14667550.0,6.56666666666667,1.05,2.66,1132.1,43.51,19032322386025.0,17645235567462.613,3.5206839060463144e+21,5522124721.0,0.2836081556656073,862228743545.0529,260382311944.6591,43.15436454772512,1.5153820362380859,100525141249.0,2918057431719.246,630436.0,74105361729.0,19980105201.0,792.6763550705641,215137023002500.0,43.121111111111155,1.1025,7.0756000000000006,1281650.4099999997,1893.1200999999999,3
2015-09-30,4372219.0,14408622.8398,60813224039.4,72555.0,0.45193961039,927003.42,465548.431663,6.82197019539,1.21261379645246,340660.20213622,1408171.12431,955.0,264581.0,135885.0,29.54151507,14675650.0,8.03333333333,1.05,2.68,1114.0,43.58,19116298983961.0,207608412139606.22,3.698248218066258e+21,5264228025.0,0.204249411439465,859335340691.6965,216735342223.879,46.53927734678947,1.470432219346848,116049373319.49026,1982945915340.4897,912025.0,70003105561.0,18464733225.0,872.7011126310371,215374702922500.0,64.5344444443909,1.1025,7.182400000000001,1240996.0,1899.2163999999998,3
2015-10-01,4382134.0,13003388.1582,60813224039.4,69993.0,0.457235711409396,1034425.38573053,377880.220506,6.82883690630733,0.83344860045,377828.0,1834545.02163,901.523489932886,254192.0,134327.0,28.82708269,14678775.0,7.86666666667,1.0,2.67,1119.0,44.48,19203098393956.0,169088103592815.97,3.698248218066258e+21,4899020049.0,0.20906449578805647,1070035878643.7559,142793461049.66318,46.633013492945075,0.6946365695920638,142753997584.0,3365555436387.4175,812744.6029007705,64613572864.0,18043742929.0,831.0006964160976,215466435500625.0,61.884444444496886,1.0,7.1289,1252161.0,1978.4703999999997,2
2015-10-02,4391799.0,4844212.7981,60813224039.4403,70028.0,0.439540934211,914586.08,377880.220505957,6.88279711017,1.80314048146,212074.0,1736936.17324968,1018.0,234800.0,132880.0,24.86350758,14679225.0,8.0,0.93,2.62,1140.75,43.82,19287898456401.0,23466397633275.832,3.69824821807116e+21,4903920784.0,0.19319623284707862,836467697729.7664,142793461049.6307,47.37289605976451,3.251315595879801,44975381476.0,3016947269943.2427,1036324.0,55131040000.0,17657094400.0,618.1940091807174,215479646600625.0,64.0,0.8649000000000001,6.864400000000001,1301310.5625,1920.1924000000001,2
2015-10-05,4415032.0,3564285.024,60813224039.4403,50309.0,0.465399651007,924519.16,447410.181079053,6.49487277479,1.09373459512,342679.0,1376046.46078869,705.0,249199.0,142346.0,23.79329659,14690800.0,7.73333333333333,0.98,2.67,1139.75,44.95,19492507561024.0,12704127732310.682,3.69824821807116e+21,2530995481.0,0.21659683515743738,854735677207.1057,200175870133.191,42.183372360708354,1.1962553645623102,117428897041.0,1893503862249.0798,497025.0,62100141601.0,20262383716.0,566.1209626197057,215819604640000.0,59.80444444444439,0.9603999999999999,7.1289,1299030.0625,2020.5025000000003,2
2015-10-06,4427982.0,16009447.9077,60813224039.4,72903.0,0.674966711111,834095.25,408110.638146,5.97849171421,1.26410129044669,326517.55742856,1481143.69499,906.0,251844.0,139516.0,26.85313864,14697150.0,7.78333333333,0.95,2.65,1147.5,46.08,19607024592324.0,256302422309359.9,3.698248218066258e+21,5314847409.0,0.4555800611080002,695714886072.5625,166554292967.93533,35.74236317687762,1.5979520725089869,106613715309.11298,2193786645208.6301,820836.0,63425400336.0,19464714256.0,721.0910548190611,216006218122500.0,60.58027777772589,0.9025,7.0225,1316756.25,2123.3664,3
2015-10-07,4439625.0,12400136.007,60813224039.4,67976.0,0.686499586466166,971432.158899048,414156.721675,6.32467517545638,0.819364573787,421180.0,1975585.33814,1014.51879699248,265540.0,134931.0,24.96770404,14700575.0,10.9833333333,0.95,2.66,1144.6,48.24,19710270140625.0,153763372992097.88,3.698248218066258e+21,4620736576.0,0.471281682218217,943680439343.2653,171525790108.5834,40.001516075034196,0.6713583047771522,177392592400.0,3902937428273.738,1029248.389451069,70511491600.0,18206374761.0,623.3862450290324,216106905330625.0,120.63361111037887,0.9025,7.0756000000000006,1310109.1599999997,2327.0976,3
2015-10-08,4449533.0,5776768.1073,60813224039.4403,71113.0,0.583549917293,819523.44,414156.721674529,6.85851067035,1.11020470503,301566.0,2024493.03942354,896.0,211096.0,119490.0,23.5205094,14703900.0,9.01666666666667,0.97,2.69,1140.0,48.1,19798343918089.0,33371049765518.426,3.69824821807116e+21,5057058769.0,0.34053050597266715,671618668709.4335,171525790108.1933,47.03916861530481,1.232554487070749,90942052356.0,4098572066674.3633,802816.0,44561521216.0,14277860100.0,553.2143624354884,216204675210000.0,81.30027777777782,0.9409,7.2360999999999995,1299600.0,2313.61,2
2015-10-09,4478025.0,10246396.1292,60813224039.4,51282.0,0.626499073826,921712.5,450433.222843,7.16627921442,1.17725538701175,290773.09475946,1283682.35625,964.0,209703.0,128618.0,25.49534435,14702450.0,11.5833333333,1.0,2.68,1151.55,48.79,20052707900625.0,104988633636484.75,3.698248218066258e+21,2629843524.0,0.3925010895048358,849553932656.25,202890088240.73172,51.35555777902814,1.385930246248185,84548992635.99391,1647840391747.5518,929296.0,43975348209.0,16542589924.0,650.0125835250769,216162036002500.0,134.1736111103389,1.0,7.182400000000001,1326067.4024999999,2380.4641,2
2015-10-13,4516989.0,18384897.4317,60813224039.4,62389.0,0.555196656934307,919373.613058023,459502.348135,6.37727597082506,1.15578698651,331030.0,1604043.53239,984.510948905109,228578.0,134878.0,24.94470798,14722025.0,9.56666666667,0.96,2.64,1165.2,46.0,20403189626121.0,338004453574129.2,3.698248218066258e+21,3892387321.0,0.30824332787103054,845247840387.3635,211142407941.5787,40.66964880806272,1.3358435581858668,109580860900.0,2572955653802.189,969261.8085140381,52247902084.0,18192074884.0,622.2384562074757,216738020100625.0,91.5211111111749,0.9216,6.969600000000001,1357691.04,2116.0,3
2015-10-14,4528285.0,6466622.6288,60813224039.4403,61681.0,0.568599613497,1045411.92,459502.348135243,6.64901874984,1.12086339911,366146.0,1712379.2680133,1087.0,307247.0,157228.0,29.32881596,14726100.0,8.05,0.93,2.57,1173.9,45.21,20505365041225.0,41817208223308.23,3.69824821807116e+21,3804545761.0,0.32330552046893773,1092886082478.0865,211142407941.80206,44.20945033572387,1.2563347594644234,134062893316.0,2932242757521.7646,1181569.0,94400719009.0,24720643984.0,860.1794456155508,216858021210000.0,64.80250000000001,0.8649000000000001,6.604899999999999,1378041.2100000002,2043.9441000000002,2
2015-10-15,4538391.0,25643112.1254,60883825480.1,77786.0,0.525302483871,1023533.62,469115.464008,7.11355332384,1.23087038250219,359648.29763185,1706812.78992,1110.0,303248.0,143885.0,27.25756736,14725650.0,7.41666666667,0.96,2.6,1184.25,45.05,20596992868881.0,657569199475836.5,3.7068402050912737e+21,6050661796.0,0.27594269956104217,1047621071270.3044,220069318571.44113,50.60264089111511,1.5150418985210876,129346897989.48776,2913209899834.4937,1232100.0,91959349504.0,20702893225.0,742.9749783849373,216844767922500.0,55.0069444444939,0.9216,6.760000000000001,1402448.0625,2029.5024999999998,2
2015-10-16,4547466.0,32045899.6602,60883825480.1,71548.0,0.577965236111111,1060255.17248348,396478.230872,6.92298512885068,0.942095301672,350601.0,1734621.27764,995.041666666667,313859.0,143286.0,28.3561839,14733250.0,7.25,0.98,2.6,1180.85,45.71,20679447021156.0,1026939685031606.5,3.7068402050912737e+21,5119116304.0,0.33404381415297224,1124141030777.974,157194987555.39093,47.927723094287664,0.8875435574324566,122921061201.0,3008910976841.426,990107.9184027783,98507471881.0,20530877796.0,804.0731653706193,217068655562500.0,52.5625,0.9603999999999999,6.760000000000001,1394406.7224999997,2089.4041,3
2015-10-19,4575077.0,16059630.12,60883825480.1,65413.0,0.510530327272727,1395310.92602596,502407.529196,8.3152222621063,1.38310905105,301928.0,1370688.34442,872.539393939394,266086.0,143969.0,28.30097624,14740975.0,7.7,1.01,2.6,1175.4,44.92,20931329555929.0,257911719591211.2,3.7068402050912737e+21,4278860569.0,0.2606412150651977,1946892580287.4216,252413325392.82962,69.1429212682282,1.9129906470964313,91160517184.0,1878786537528.8406,761324.993976125,70801759396.0,20727072961.0,800.9452561370446,217296343950625.0,59.290000000000006,1.0201,6.760000000000001,1381565.1600000001,2017.8064000000002,3
2015-10-20,4584778.0,4389432.475,60883825480.0983,69493.0,0.612539,864439.2,384372.025348773,6.26042294322,1.01653567061,315188.0,1571077.20841232,827.0,290886.0,138080.0,29.84547675,14744150.0,9.61666666666667,1.01,2.63,1177.75,43.87,21020189309284.0,19267117452584.62,3.7068402050910666e+21,4829277049.0,0.37520402652099993,747255130496.6399,147741853870.71777,39.19289542799537,1.0333447696225222,99343475344.0,2468283594792.648,683929.0,84614664996.0,19066086400.0,890.7524824347905,217389959222500.0,92.48027777777786,1.0201,6.916899999999999,1387095.0625,1924.5768999999998,2
2015-10-21,4593770.0,17489825.2984,60883825480.1,73478.0,0.643368337931,983560.5,438849.950201,6.10789537418,1.21001072943306,345602.7630727,1461543.98073,829.0,289412.0,161031.0,30.92973723,14747775.0,9.61666666667,1.0,2.59,1167.1,43.67,21102722812900.0,305893988968552.6,3.7068402050912737e+21,5399016484.0,0.4139228182520974,967391257160.25,192589278791.4202,37.30638590192944,1.464125965343126,119441269843.48482,2136110807608.0945,687241.0,83759305744.0,25930982961.0,956.6486451168481,217496867450625.0,92.48027777784188,1.0,6.708099999999999,1362122.4099999997,1907.0689000000002,2
2015-10-22,4602627.0,25322556.8264,60883825480.1,75097.0,0.546734439189189,1209253.90418724,475168.56677,7.21628128748211,1.17712789921,335902.0,1621906.31296,995.959459459459,289944.0,147402.0,29.4120876,14748925.0,8.98333333333,0.96,2.57,1167.0,43.44,21184175301129.0,641231884226257.2,3.7068402050912737e+21,5639559409.0,0.29891854699551695,1462295004792.0825,225785166846.25592,52.07471562006445,1.385630091098548,112830153604.0,2630580088019.5015,991935.2448867778,84067523136.0,21727349604.0,865.0708969900737,217530788655625.0,80.70027777771789,0.9216,6.604899999999999,1361889.0,1887.0335999999998,2
2015-10-23,4611251.0,8290061.385,60883825480.0983,69478.0,0.520110136364,1075873.54,466088.912627646,7.35780894804,1.30048451469,298197.0,1457532.56793889,1138.0,281281.0,146222.0,28.1587973,14755550.0,7.8,0.96,2.61,1161.25,43.45,21263635785001.0,68725117767068.12,3.7068402050910666e+21,4827192484.0,0.2705145539485787,1157503874072.1316,217238874474.42142,54.137352515857486,1.6912599729484847,88921450809.0,2124401186602.5352,1295044.0,79119000961.0,21380873284.0,792.9178653824873,217726255802500.0,60.839999999999996,0.9216,6.812099999999999,1348501.5625,1887.9025000000001,2
2015-10-26,4633433.0,8441415.976,60883825480.0983,46463.0,0.501171947368,1089933.75,460035.809866248,8.64745400306,1.22891778844,311249.0,1557555.6234375,1021.0,277058.0,126041.0,25.28704706,14766700.0,7.01666666666667,0.96,2.59,1166.4,43.13,21468701365489.0,71257503679868.03,3.7068402050910666e+21,2158810369.0,0.2511733208286333,1187955579389.0625,211632946359.29468,74.77846073503842,1.5102389307442605,96875940001.0,2425979520101.78,1042441.0,76761135364.0,15886333681.0,639.4347490146546,218055428890000.0,49.23361111111116,0.9216,6.708099999999999,1360488.9600000002,1860.1969000000001,2
2015-10-27,4642084.0,32420944.1352,60883825480.1,46468.0,0.532480018987,1173025.4,478195.11815,8.28355118672,0.999557772917115,421177.27133246,1817399.43008,985.0,294013.0,141609.0,30.03937533,14770650.0,7.01666666667,0.95,2.56,1165.7,42.4,21548943863056.0,1051117618617759.4,3.7068402050912737e+21,2159275024.0,0.2835349706203959,1375988589045.1597,228670571022.49246,68.61722026301032,0.9991157413990228,177390293887.0566,3302940688455.109,970225.0,86443644169.0,20053108881.0,902.3640702166125,218172101422500.0,49.23361111115789,0.9025,6.5536,1358856.49,1797.76,2
2015-10-28,4653806.0,37507904.6835,60883825480.1,61184.0,0.59279264028777,1153912.62821789,411610.987775,6.82841063642701,0.900149459192,380826.0,1982987.32026,1152.3381294964,274092.0,160175.0,30.11709528,14772400.0,7.38333333333,0.99,2.63,1179.6,43.2,21657910285636.0,1406842913746521.2,3.7068402050912737e+21,3743481856.0,0.3514031143793455,1331514353560.7183,169423605257.11118,46.62719181966952,0.81026904888365,145028442276.0,3932238712311.9355,1327883.1646912617,75126424464.0,25656030625.0,907.0394281045983,218223801760000.0,54.5136111110619,0.9801,6.916899999999999,1391456.1599999997,1866.2400000000002,2
2015-10-29,4665697.0,9523730.4594,62253982449.7608,69482.0,0.598327013514,1158573.88,458010.013458184,6.99528975619,0.777191552607,480319.0,2350028.92719124,1126.0,297971.0,165622.0,33.48909435,14777750.0,7.61666666666667,1.02,2.71,1148.6,44.34,21768728495809.0,90701441863303.34,3.875558330855126e+21,4827748324.0,0.3579952151005823,1342293435418.2542,209773172427.9659,48.93407877305675,0.6040267094436793,230706341761.0,5522635958635.609,1267876.0,88786716841.0,27430646884.0,1121.519440383202,218381895062500.0,58.01361111111116,1.0404,7.3441,1319281.9599999997,1966.0356000000004,1
2015-10-30,4677539.0,55263289.9077,62253982449.8,66995.0,0.552608969512,1360583.6,507524.609508,8.24906085923,0.795907076470316,566470.50127734,2576175.75345,1362.0,308255.0,164938.0,33.21211626,14781850.0,7.61666666667,0.98,2.7,1142.35,43.66,21879371096521.0,3054031211422497.0,3.8755583308600065e+21,4488330025.0,0.3053766731851145,1851187732588.9602,257581229256.2479,68.04700505928037,0.6334680743755254,320888828817.4009,6636681512663.676,1855044.0,95021145025.0,27204543844.0,1103.0446664677565,218503089422500.0,58.013611111161886,0.9603999999999999,7.290000000000001,1304963.5224999997,1906.1955999999998,3
2015-11-02,4711290.0,70310557.4196,62253982449.8,65543.0,0.598349689655,1245221.95,448726.026699,7.79940591021,0.750908472938858,568573.58886021,2318357.45566,991.0,309823.0,159656.0,30.92341672,14793250.0,8.5,1.0,2.72,1134.0,43.95,22196253464100.0,4943574484654868.0,3.8755583308600065e+21,4295884849.0,0.35802235111023484,1550577704761.8025,201355047037.07166,60.83073255221868,0.5638635347313676,323275925949.37915,5374781292214.309,982081.0,95990291329.0,25490038336.0,956.2577016387755,218840245562500.0,72.25,1.0,7.398400000000001,1285956.0,1931.6025000000002,1
2015-11-03,4724172.0,171565483.282,62253982449.8,73181.0,0.683601516129032,1978231.68590037,488956.635989,9.22102074673303,0.632612484225,629453.0,2921589.02777,1202.33548387097,360192.0,186362.0,34.34305541,14795450.0,8.4,1.02,2.75,1123.1,43.89,22317801085584.0,2.9434715053786224e+16,3.8755583308600065e+21,5355458761.0,0.4673110328539112,3913400603100.2197,239078591877.6794,85.02722361168097,0.40019855519732594,396211079209.0,8535682447186.054,1445610.6157752394,129738276864.0,34730795044.0,1179.4454548943302,218905340702500.0,70.56,1.0404,7.5625,1261353.6099999999,1926.3321,3
2015-11-04,4738010.0,31163707.43,62253982449.7608,88728.0,0.773893503226,1713673.05,479672.649229855,8.11701843966,0.510938719471,767411.0,11057976.9337106,1039.0,392233.0,211121.0,46.51890714,14801075.0,9.88333333333333,1.03,2.76,1114.7,44.43,22448738760100.0,971176660782637.1,3.875558330855126e+21,7872657984.0,0.598911154335411,2936675322296.3027,230085850419.1875,65.88598834978048,0.2610583750546652,588919642921.0,122278853866475.67,1079521.0,153846726289.0,44572076641.0,2164.0087214999435,219071821155625.0,97.6802777777777,1.0609,7.617599999999999,1242556.09,1974.0249,3
