Date,Bitcoin_my_wallet_num_users,Volume,Difficulty,wallet_num_transaction,Bitcoin_Avg_Block_Size,Miners_Revenue,Hash_Rate,Bitcoin_Cost_Transaction,Bitcoin_Cost_percentage_of_Transaction_Volume,Estimated_Transaction_Volume,Total_Output_Volume,num_transaction_per_Block,num_of_unique_addresses,num_of_transaction,Total_transaction_fees,Total_Bitcoins,Median_transaction_confirmation_time,LT_Rate,AAA,Gold,Oil,Bitcoin_my_wallet_num_users_2,Volume_2,Difficulty_2,wallet_num_transaction_2,Bitcoin_Avg_Block_Size_2,Miners_Revenue_2,Hash_Rate_2,Bitcoin_Cost_Transaction_2,Bitcoin_Cost_percentage_of_Transaction_Volume_2,Estimated_Transaction_Volume_2,Total_Output_Volume_2,num_transaction_per_Block_2,num_of_unique_addresses_2,num_of_transaction_2,Total_transaction_fees_2,Total_Bitcoins_2,Median_transaction_confirmation_time_2,LT_Rate_2,AAA_2,Gold_2,Oil_2,Bitcoin_my_wallet_num_users_3,Volume_3,Difficulty_3,wallet_num_transaction_3,Bitcoin_Avg_Block_Size_3,Miners_Revenue_3,Hash_Rate_3,Bitcoin_Cost_Transaction_3,Bitcoin_Cost_percentage_of_Transaction_Volume_3,Estimated_Transaction_Volume_3,Total_Output_Volume_3,num_transaction_per_Block_3,num_of_unique_addresses_3,num_of_transaction_3,Total_transaction_fees_3,Total_Bitcoins_3,Median_transaction_confirmation_time_3,LT_Rate_3,AAA_3,Gold_3,Oil_3,Bitcoin_my_wallet_num_users_4,Volume_4,Difficulty_4,wallet_num_transaction_4,Bitcoin_Avg_Block_Size_4,Miners_Revenue_4,Hash_Rate_4,Bitcoin_Cost_Transaction_4,Bitcoin_Cost_percentage_of_Transaction_Volume_4,Estimated_Transaction_Volume_4,Total_Output_Volume_4,num_transaction_per_Block_4,num_of_unique_addresses_4,num_of_transaction_4,Total_transaction_fees_4,Total_Bitcoins_4,Median_transaction_confirmation_time_4,LT_Rate_4,AAA_4,Gold_4,Oil_4,Class
2015-11-06,4762528.0,104939430.582,62253982449.8,73094.0,0.658056965517241,1531783.25646441,423968.728674,8.27601752940191,0.621828069144,555941.0,2867169.80203,1150.98620689655,354664.0,166893.0,32.32119456,14807050.0,7.76666666667,1.11,2.84,1088.9,42.72,22681672950784.0,1.1012284090874398e+16,3.8755583308600065e+21,5342732836.0,0.43303896986575935,2346359944784.713,179749482893.44785,68.4924661469677,0.3866701475753553,309070395481.0,8220662673672.749,1324769.2484661075,125786552896.0,27853273449.0,1044.6596177853737,219248729702500.0,60.321111111162885,1.2321000000000002,8.0656,1185703.2100000002,1824.9984,1.0802210251495142e+20,1.155622821903577e+24,2.4126894031253503e+32,390521713914584.0,0.2849643104605736,3.594114877059981e+18,7.6208159742144e+16,566.8448504642716,0.2404423512624087,1.7182490473410262e+17,2.3570035770629706e+19,1524791132.3051982,4.461196199630694e+16,4648516365723957.0,33764.6467554163,3.246426903141403e+21,468.49396296356616,1.3676310000000003,22.906303999999995,1291112225.3690004,77963.931648,5.144582878463266e+26,1.2127040089812534e+32,1.5019952375898403e+43,2.85447941568726e+19,0.18752274942239802,5.50540499049012e+24,3.2309876600461897e+22,4691.217918893516,0.14951380302594702,9.552450936278175e+22,6.757929479431639e+25,1755013561681.4556,1.5822256889458206e+22,7.758048418247684e+20,1091313.717031483,4.8070005476159905e+28,3638.636445685259,1.5180704100000004,65.05390335999999,1405892102204.3047,3330619.1600025594,2
2015-11-09,4793746.0,49017974.283,62253982449.8,66078.0,0.62350022147651,1699610.87170301,454915.351205,9.63017809541162,0.729125253247,507869.0,2906015.99551,1072.72483221477,310788.0,159836.0,29.59354321,14818600.0,8.71666666667,1.11,2.85,1089.6,42.13,22980000712516.0,2402761802808849.5,3.8755583308600065e+21,4366302084.0,0.388752526181257,2888677115211.066,206947976761.9685,92.7403301493458,0.5316236349225019,257930921161.0,8444928966159.976,1150738.5656502065,96589180944.0,25547546896.0,875.777799722137,219590905960000.0,75.98027777783588,1.2321000000000002,8.1225,1187228.16,1774.9369000000002,1.1016028649562073e+20,1.177785162582589e+23,2.4126894031253503e+32,288516509106552.0,0.24238728617356647,4.909627029852416e+18,9.414381152983509e+16,893.1058959654717,0.38762021744495984,1.309951189991159e+17,2.4541098656606614e+19,1234425834.7601829,3.001875836722387e+16,4083417705669056.0,25917.368158435787,3.254029799058856e+21,662.2947546303893,1.3676310000000003,23.149125,1293603803.1359997,74778.09159700002,5.280804327472359e+26,5.773264281037232e+30,1.5019952375898403e+43,1.9064593888742744e+19,0.15112852661230888,8.344455475944124e+24,4.282746508587225e+22,8600.768836209656,0.2826236892082135,6.6528360090961994e+22,7.131682524348779e+25,1324199246474.6946,9.329469875432773e+21,6.526771524033193e+20,766986.7544861477,4.8220165980333566e+28,5773.0026111971,1.5180704100000004,65.97500625,1409510703896.985,3150400.998981611,1
2015-11-10,4804531.0,9695175.4772,62253982449.7608,65767.0,0.55996806993,1273595.16,442536.702192705,8.2684876972,0.814137376847,442431.0,2949523.74403403,954.0,295638.0,154030.0,27.36790426,14823050.0,9.16666666666667,1.12,2.82,1087.1,42.26,23083518129961.0,93996427533700.23,3.875558330855126e+21,4325298289.0,0.3135642393411294,1622044631575.4253,195838732787.59488,68.36788879874774,0.6628196683793142,195745189761.0,8699690316620.522,910116.0,87401827044.0,23725240900.0,749.0021835845262,219722811302500.0,84.02777777777783,1.2544000000000002,7.952399999999999,1181786.41,1785.9075999999998,1.1090547844445966e+20,9.113118591691374e+20,2.412689403120793e+32,284461892572663.0,0.17558596190292083,2.0658281920784448e+18,8.66658269694206e+16,565.2990474159834,0.5396262661369333,8.6603740051149e+16,2.565994315461516e+19,868250664.0,2.583930134363407e+16,3654398855827000.0,20498.620050872254,3.2569622180775225e+21,770.2546296296304,1.4049280000000004,22.425767999999998,1284720006.3109996,75472.45517599999,5.3284880925623816e+26,8.835328389098161e+27,1.5019952375860572e+43,1.8708205288826327e+19,0.09832253219358109,2.6310287868226577e+24,3.835280925985099e+22,4674.168218797938,0.439329912790464,3.83161793145699e+22,7.5684611605100885e+25,828311133456.0,7.639079370629289e+21,5.6288705576303283e+20,561004.2710143882,4.827811380667402e+28,7060.667438271614,1.5735193600000006,63.240665759999985,1396619118860.6877,3189465.9557377594,2
2015-11-12,4824260.0,56103254.6262,65848255179.7,68885.0,0.524626677018634,1465230.86176169,477906.839865,8.93836768884554,0.720277627023,510220.0,2970257.4199,980.416149068323,301266.0,157847.0,25.76607374,14830200.0,7.68333333333,1.12,2.83,1087.4,40.21,23273484547600.0,3147575179652231.5,4.3359927102108876e+21,4745143225.0,0.2752331502396141,2146901478258.9043,228394947589.75073,79.89441694099796,0.518799859989884,260324448400.0,8822429140471.006,961215.82535396,90761202756.0,24915675409.0,663.8905559751175,219934832040000.0,59.03361111105989,1.2544000000000002,8.0089,1182438.7600000002,1616.8441,1.1227734056360478e+20,1.7658921175913633e+23,2.8551755443928552e+32,326869191054125.0,0.1443946530155792,3.14570630310674e+18,1.0915150764375006e+17,714.1256749045699,0.3736799320533783,1.32822740062648e+17,2.6204885616025985e+19,942391517.9170592,2.7343264509489096e+16,3932864616284423.0,17105.853020544477,3.261677546119608e+21,453.57491203644673,1.4049280000000004,22.665187000000003,1285783907.6240003,65013.301261,5.4165508298737595e+26,9.907229511562777e+30,1.8800832783001958e+43,2.25163842257634e+19,0.07575328699082198,4.609185957350269e+24,5.216425208452499e+22,6383.117858342022,0.2691532947255232,6.776881843476426e+22,7.783525593863197e+25,923935862910.8947,8.237595925715742e+21,6.207908810866473e+20,440750.6703129507,4.837133034446301e+28,3484.967240811854,1.5735193600000006,64.14247921,1398161421150.3381,2614184.8437048104,1
2015-11-13,4833613.0,12835814.5627,65848255179.7026,70769.0,0.493198628743,1395572.2,546646.864777153,8.88967437002,0.96770116799,434122.0,2859815.65289688,1204.0,299301.0,156988.0,26.23777854,14835300.0,7.76666666666667,1.1,2.81,1081.5,39.21,23363814633769.0,164758135488021.38,4.33599271021123e+21,5008251361.0,0.24324488739397557,1947621765412.8398,298822794770.691,79.02631040499048,0.9364455505292103,188461910884.0,8178545568554.009,1449616.0,89581088601.0,24645232144.0,688.4210227140845,220086126090000.0,60.321111111111165,1.2100000000000002,7.896100000000001,1169642.25,1537.4241000000002,1.1293163814337608e+20,2.1148048748204445e+21,2.8551755443931935e+32,354428940566609.0,0.1199680449114542,2.7180467919250806e+18,1.6335054388534486e+17,702.5181661644888,0.9061994530061555,8.181546167678384e+16,2.3389132634881167e+19,1745337664.0,2.68117093993679e+16,3869005703822272.0,18062.63833625246,3.265043706382977e+21,468.49396296296356,1.3310000000000004,22.188041000000002,1264968093.375,60282.398961000006,5.4586783424111845e+26,2.714524320948921e+28,1.8800832783004929e+43,2.508258169495835e+19,0.059168075243307854,3.793230541109827e+24,8.929506267456652e+22,6245.157736225907,0.8769302691059557,3.5517891854048757e+22,6.6888607616914415e+25,2101386547456.0,8.024771434940212e+21,6.073874674316508e+20,473923.50451470615,4.843790289730338e+28,3638.636445679019,1.4641000000000004,62.34839521000001,1368062992985.0625,2363672.8632608103,2
2015-11-16,4862637.0,8867123.5828,65848255179.7026,65883.0,0.479200732955,1457241.0,576106.875453766,9.65431092738,1.04887231068,421882.0,2677886.97569293,892.0,310746.0,150942.0,25.8693141,14847125.0,7.03333333333333,1.11,2.8,1084.75,38.18,23645238593769.0,78625880632647.92,4.33599271021123e+21,4340569689.0,0.2296333424646092,2123551332081.0,331899131945.101,93.20571948252886,1.1001331241112025,177984421924.0,7171078654585.828,795664.0,96563076516.0,22783487364.0,669.2214120044588,220437120765625.0,49.46777777777773,1.2321000000000002,7.839999999999999,1176682.5625,1457.7124,1.149782120598891e+20,6.971854003761703e+20,2.8551755443931935e+32,285969752820387.0,0.11004046601994726,3.0945260667130486e+18,1.9120937187070934e+17,899.8369960944933,1.153899171942124,7.508842389014096e+16,1.920333813078497e+19,709732288.0,3.0006589775040936e+16,3438985149696888.0,17312.298909588855,3.27285748664733e+21,347.9233703703698,1.3676310000000003,21.951999999999995,1276406409.671875,55655.459431999996,5.59097308156263e+26,6.1820291052594e+27,1.8800832783004929e+43,1.884054522506556e+19,0.0527314719714685,4.5094702599829895e+24,1.1015703378591158e+23,8687.30614425586,1.2102928907666743,3.167845444762045e+22,5.142436907025649e+25,633081200896.0,9.324427746234871e+21,5.190872964655477e+20,447857.29828524165,4.859252421143874e+28,2447.0610382716,1.5180704100000004,61.46559999999999,1384581852891.5664,2124925.4411137598,1
2015-11-17,4873149.0,32793891.7088,65848255179.7,73416.0,0.549028975155,1360933.45,527006.857659,8.59967804921,0.889442204759612,478077.1834147,1856400.16222,727.0,298212.0,158254.0,26.60929107,14851150.0,7.03333333333,1.07,2.77,1079.2,38.29,23747581176201.0,1075439333408501.4,4.3359927102108876e+21,5389909056.0,0.30143281555974966,1852139855328.9023,277736228019.61346,73.95446255006432,0.7911074356076395,228557793301.73267,3446221562290.4424,528529.0,88930396944.0,25044328516.0,708.0543712479819,220556656322500.0,49.46777777773089,1.1449,7.6729,1164672.6400000001,1466.1241,1.1572550146122272e+20,3.526784103918245e+22,2.8551755443928552e+32,395705563255296.0,0.1654953498048555,2.520639083195264e+18,1.4636889678668e+17,635.9845682329112,0.7036443417285817,1.0926826606917154e+17,6.397566267282039e+18,384240583.0,2.652011153346413e+16,3963365164971064.0,18840.824857923388,3.275519986543896e+21,347.92337036987567,1.225043,21.253933,1256914713.088,56137.891788999994,5.639476117202561e+26,1.1565697598421217e+30,1.8800832783001958e+43,2.905111963195081e+19,0.09086174229627805,3.4304220436977676e+24,7.713741235456272e+22,5469.262531068865,0.6258509746736955,5.223866487895756e+22,1.1876443056395578e+25,279342903841.0,7.908615500617405e+21,6.272183908173308e+20,501340.99264337483,4.864523864816138e+28,2447.0610382669656,1.3107960100000002,58.87339441,1356462358364.5698,2149519.87660081,2
2015-11-18,4884841.0,25422981.2093,65848255179.7,70194.0,0.598407764705883,1644297.3427566,458266.832747,8.43177518694544,0.793721369265,444488.0,2009885.64119,1080.18954248366,328378.0,165269.0,27.37508755,14853350.0,8.18333333333,1.06,2.78,1067.75,38.04,23861671595281.0,646327973568420.9,4.3359927102108876e+21,4927197636.0,0.3580918528602914,2703713751396.4155,210008489995.96686,71.09483280318882,0.6299936120279065,197569582144.0,4039640290661.738,1166809.4476910587,107832110884.0,27313842361.0,749.395418370165,220622006222500.0,66.96694444438988,1.1236000000000002,7.728399999999999,1140090.0625,1447.0416,1.1656047173716404e+20,1.643158392707491e+22,2.8551755443928552e+32,345859710861384.0,0.2142849452295149,4.4457093369956045e+18,9.623992556043176e+16,599.4556471499623,0.5000393923669931,8.781730842802227e+16,8.119215015773625e+18,1260375363.4670167,3.540969290786615e+16,4514131413160109.0,20514.765187452143,3.2769758761249706e+21,548.012828703034,1.191016,21.484951999999996,1217331164.234375,55045.462464,5.693793713210401e+26,4.177398494170614e+29,1.8800832783001958e+43,2.427727654420399e+19,0.1282297750849166,7.310068049490077e+24,4.410356587038611e+22,5054.475251313373,0.39689195119596843,3.903373978855477e+22,1.631869367793765e+25,1361444287221.1138,1.1627764137699272e+22,7.46045984521558e+20,561593.4930741946,4.867406962964083e+28,4484.5716482180005,1.2624769600000003,59.728166559999984,1299805350611.254,2093929.3921305598,2
2015-11-19,4898222.0,9056533.38,65848255179.7026,68256.0,0.589680107143,1159725.0,458266.832747314,7.50334819262,0.946899838559,372267.0,2044159.95053838,987.0,297379.0,154561.0,25.51230756,14858150.0,10.5,1.02,2.76,1082.6,38.52,23992578761284.0,82020796863054.23,4.33599271021123e+21,4658881536.0,0.34772262876017995,1344962075625.0,210008489996.25467,56.30023409969382,0.8966193042630601,138582719289.0,4178589903385.0723,974169.0,88434269641.0,23889102721.0,650.8778370360332,220764621422500.0,110.25,1.0404,7.617599999999999,1172022.7599999998,1483.7904000000003,1.1752097712525404e+20,7.4282408464445e+20,2.8551755443931935e+32,317996618121216.0,0.20504511698334854,1.5597861431542031e+18,9.62399255606296e+16,422.44025977602047,0.8490086744555745,5.158977316155816e+16,8.541706130223803e+18,961504803.0,2.629849467157094e+16,3692323605660481.0,16605.395562450838,3.2801538597887185e+21,1157.625,1.0612080000000002,21.024575999999996,1268831839.9759996,57155.60620800001,5.756438356164161e+26,6.727411118050408e+27,1.8800832783004929e+43,2.170517716648172e+19,0.12091102655188994,1.8089229848695083e+24,4.4103565870506994e+22,3169.7163596803266,0.803926176777174,1.9205170085533774e+22,1.746061358067167e+25,949005240561.0,7.820620046937094e+21,5.706892288144896e+20,423641.95874470496,4.873701807181974e+28,12155.0625,1.08243216,58.02782975999998,1373637349958.017,2201633.9511321606,2
2015-11-20,4910696.0,35862566.2785,65848255179.7,68842.0,0.520788742138,1282480.0,520460.18862,8.26723737817,1.23114000981948,411522.41221077,2253779.26709,990.0,301700.0,155128.0,25.68798169,14862125.0,10.5,1.01,2.77,1081.75,38.37,24114935204416.0,1286123660079805.2,4.3359927102108876e+21,4739220964.0,0.2712209139376802,1644754950400.0,270878807938.36594,68.34721386701118,1.5157057237783094,169350695751.7709,5079520984764.738,980100.0,91022890000.0,24064696384.0,659.8724033057753,220882759515625.0,110.25,1.0201,7.6729,1170183.0625,1472.2568999999999,1.1842111584858484e+20,4.612369500195902e+22,2.8551755443928552e+32,326257449603688.0,0.14124879861112322,2.109365328788992e+18,1.4098163547276269e+17,565.0426411751338,1.8660459596558698,6.969160682534096e+16,1.1448119082211348e+19,970299000.0,2.7461605913e+16,3733108220657152.0,16950.790213855053,3.282787182266158e+21,1157.625,1.0303010000000001,21.253933,1265845527.859375,56490.49725299999,5.8153009991318214e+26,1.6541140690170744e+30,1.8800832783001958e+43,2.246021534561709e+19,0.07356078415719054,2.7052188468653063e+24,7.3375328590110145e+22,4671.341643382964,2.2973638410943287,2.8679658151608878e+22,2.5801533434665337e+25,960596010000.0,8.2851665039521e+21,5.791096120541027e+20,435431.58864453976,4.878919345123743e+28,12155.0625,1.04060401,58.87339441,1369328399761.879,2167540.3795976094,1
2015-11-23,4945865.0,13615387.4073,65848255179.7,61302.0,0.552857575,1306072.25,523733.52314,9.15270185987,1.49002083120252,305536.36381915,1278362.90375,1175.0,280821.0,142698.0,25.51151834,14874925.0,7.03333333333,0.99,2.77,1070.5,38.35,24461580598225.0,185378774250863.4,4.3359927102108876e+21,3757935204.0,0.30565149823488064,1705824722220.0625,274296803260.63693,83.77195133566775,2.2201620774174486,93352469615.828,1634211713684.1318,1380625.0,78860434041.0,20362719204.0,650.8375680121562,221263393755625.0,49.46777777773089,0.9801,7.6729,1145970.25,1470.7225,1.2098367532544008e+20,2.524003828515915e+21,2.8551755443928552e+32,230368943875608.0,0.16898174610925287,2.227930333055582e+18,1.4365843115773282e+17,766.7396947949053,3.3080877439978607,2.8522574119957772e+16,2.0891156316475105e+18,1622234375.0,2.214566594782766e+16,2905719304972392.0,16603.85455270312,3.29127638736039e+21,347.92337036987567,0.970299,21.253933,1226761152.625,56402.20787500001,5.9836892536345775e+26,3.436528994275257e+28,1.8800832783001958e+43,1.4122076997462522e+19,0.09342283837322722,2.9098379829371533e+24,7.523873627900456e+22,7017.739830585486,4.929119650002562,8.714683583374092e+21,2.670647925142427e+24,1906125390625.0,6.218968057134912e+21,4.146403333809504e+20,423589.53993597813,4.8957489416256755e+28,2447.0610382669656,0.96059601,58.87339441,1313247813885.0625,2163024.6720062504,2
