Date,Bitcoin_my_wallet_num_users,Volume,Difficulty,wallet_num_transaction,Bitcoin_Avg_Block_Size,Miners_Revenue,Hash_Rate,Bitcoin_Cost_Transaction,Bitcoin_Cost_percentage_of_Transaction_Volume,Estimated_Transaction_Volume,Total_Output_Volume,num_transaction_per_Block,num_of_unique_addresses,num_of_transaction,Total_transaction_fees,Total_Bitcoins,Median_transaction_confirmation_time,LT_Rate,AAA,Gold,Oil,Class
2016-05-23,7334930.0,1028462.0779,194254820283.0,62487.0,0.644258265193,2025077.24076,1747819.1682553,9.09105178676,1.59269461293,287554.261461,2136312.56336796,1237.52777778,414216.0,222755.0,54.73645083,15578675.0,7.55,0.72,2.57,1245.9,44.07,2
2016-05-24,7346565.0,15674746.7744,194770865921.0,69724.0,0.849967387755,1663136.18974,1456454.92276,6.7465375197,1.15088930920565,333171.86181731,2514701.15829,1676.98639456,407284.0,246517.0,59.53134626,15582350.0,7.55,0.73,2.58,1236.85,44.02,2
2016-05-25,7363557.0,17482963.7888,199312067531.0,76961.0,0.870538463768116,1612802.54919923,1377192.06982,6.41199443880915,0.921762205721,383550.083319,3341064.53142,1795.94927536232,397464.0,247841.0,59.87550803,15584025.0,8.18333333333,0.73,2.59,1220.6,44.97,2
2016-05-26,7376376.0,1645517.51,199312067531.0,70262.5,0.823084058394,1575322.67973,1357376.35658448,7.1575319512,0.944828566452,368474.57302,3584245.58541601,1630.31851852,364137.0,220093.0,55.65651605,15589175.0,9.85,0.7,2.54,1223.85,45.43,2
2016-05-27,7387064.0,62133880.5648,199312067531.0,63564.0,0.948130618705,1667597.59254,1377192.06982,7.74560415681,0.584199802726324,632654.89340517,4124114.20189,1548.89208633,407025.0,215296.0,70.89209327,15592650.0,9.85,0.71,2.55,1216.25,44.76,1
2016-05-31,7451927.0,59032595.9724,199312067531.0,67020.0,0.867019984251968,1778686.46398968,1258297.79041,8.11837140218208,0.778997443803,414293.94539,2561419.97723,1694.87401574803,392767.0,215249.0,52.33924442,15606225.0,9.46666666667,0.73,2.56,1212.1,45.15,2
2016-06-01,7464378.0,6420111.8632,199312067531.0,68170.5,0.840414423611,1972575.77046,1426731.35290631,8.41596420618,1.0162677264,359797.599812,2351967.05419539,1639.05594406,405301.0,234385.0,56.18497783,15610000.0,10.85,0.74,2.58,1214.5,45.28,2
2016-06-02,7476162.0,26922628.8648,199312067531.0,69321.0,0.826838398551,1894573.92114,1367284.2132,8.19810523257,1.01795575748495,358971.54152964,2342608.49727,1674.63043478,388996.0,231099.0,58.53519721,15613450.0,10.85,0.71,2.55,1212.4,45.67,1
2016-06-03,7486653.0,60092817.477,199312067531.0,67334.0,0.832558443661972,2039808.39737328,1406915.63967,8.65150417717435,1.26055623407,285960.790354,1938990.17389,1652.5985915493,402066.0,234669.0,54.69656979,15617000.0,9.86666666667,0.65,2.47,1240.5,45.82,3
2016-06-06,7525984.0,34509545.4635,199312067531.0,65347.0,0.7054571,2559529.57997022,1684335.62496,11.5180501215928,1.41141809597,304809.721312,1964198.18425,1301.00588235294,414350.0,221171.0,52.13956486,15628425.0,6.53333333333,0.65,2.48,1244.0,46.1,3
2016-06-07,7536971.0,2590286.686,199312067531.0,67151.5,0.802703760563,2169535.0617,1406915.6396715,8.72785410376,1.04442308528,359673.252282,2122375.93883511,1775.54285714,424994.0,248576.0,56.5104784,15631975.0,9.93333333333333,0.62,2.47,1241.0,46.63,3
2016-06-08,7549230.0,28300189.1564,196422606560.0,68956.0,0.802240027778,2112419.15447,1403462.33971,9.18710735071,1.18650653329097,312188.67860904,2004179.70546,1596.75694444,393284.0,229933.0,50.40981971,15635575.0,9.93333333333,0.59,2.46,1263.0,47.76,3
2016-06-09,7559711.0,30222288.2144,196061423939.0,67262.5,0.720621090909091,2457044.36954684,1608133.93092,10.1754029276919,1.13764253215,367269.629204,2095207.93461,1432.44242424242,426447.0,236353.0,53.21550949,15639500.0,7.91666666667,0.59,2.43,1263.9,48.02,3
2016-06-10,7570086.0,2166874.9008,196061423939.0,65569.0,0.822652541667,2116658.57487,1403462.33970866,9.2686709326,0.954288736532,382778.512444,2301811.95545432,1585.88194444,407301.0,228367.0,52.81223012,15643300.0,8.68333333333333,0.58,2.41,1275.5,47.05,2
2016-06-13,7601460.0,9494228.6385,196061423939.25,66129.0,0.915602751553,2830943.5,1569148.86592427,11.3715193501,1.47597592579,275333.91153,2757346.67011431,1561.20496894,451922.0,251354.0,38.86224972,15654875.0,9.7,0.62,2.41,1280.8,46.25,2
2016-06-14,7613302.0,84746672.71,196061423939.0,66689.0,0.95,2277298.22,1296253.41,9.38,0.956959697305989,374061.82637975,2362492.05,1861.89,407360.0,247632.0,69.86,15658175.0,9.7,0.64,2.42,1287.15,45.64,2
2016-06-15,7625562.0,48065817.39,196061423939.0,73238.0,0.917150355263158,2663305.40030289,1500925.0,10.2750187124439,1.17,335983.66,2323706.83,1705.27631578947,445830.0,259202.0,83.38614703,15661675.0,12.92,0.61,2.41,1283.3,45.36,2
2016-06-16,7637271.0,4007337.4088,196061423939.0,79787.0,0.95,2863856.69,1452193.67094854,10.91,0.67,565034.58,2796295.72029419,1797.78,471278.0,267870.0,82.29,15665700.0,9.66,0.62,2.4,1310.75,44.03,1
2016-06-17,7649266.0,128874495.58,196061423939.0,70993.0,0.93,2779037.6,1452193.67,11.17,0.928183401409547,416279.70834054,2774465.08,1703.03,456749.0,253752.0,78.9,15669425.0,9.66,0.66,2.44,1290.7,44.18,2
2016-06-20,7681746.0,36207387.18,196061423939.0,62199.0,0.78,3057429.0,1598387.66,12.46,1.42218340245483,316430.82436606,2647568.48,1520.32,465872.0,249334.0,76.77,15681900.0,6.0,0.69,2.46,1281.8,46.24,3
2016-06-21,7692841.0,149642818.36,206307449112.0,73034.0,0.914910006711409,2775119.94524628,1551383.97,10.2816873288637,0.81,467412.09,2849547.25,1665.53020134228,468641.0,248164.0,76.28917579,15683900.0,8.59,0.72,2.48,1272.6,46.02,3
2016-06-22,7703745.0,21974290.214,209453158595.0,64187.0,0.94,1909240.0,1343144.51552102,8.27,0.67,487842.33,2712263.67560067,1826.67,422909.0,235641.0,78.85,15688850.0,12.6333333333333,0.69,2.47,1264.85,46.46,3
2016-06-23,7715094.0,145480129.31,209453158595.0,65830.0,0.91,2193393.94,1457676.21,9.27,0.740805437505099,483458.76944204,3159340.64,1723.57,442288.0,241300.0,75.3,15692350.0,12.63,0.69,2.51,1262.15,46.16,1
2016-06-24,7732453.0,117308802.54,209453158595.0,59293.0,0.942676705426357,2182850.42645951,1353556.48,9.11191528827647,0.99,332485.11,2799621.35,1842.05426356589,437104.0,237625.0,74.11847429,15695000.0,9.78,0.61,2.4,1315.5,44.88,2
2016-06-27,7762999.0,59731341.43,209453158595.0,55294.0,0.777207469387755,2391834.81733159,1530560.02,11.0208074374005,1.17,316891.76,2170091.79,1476.38775510204,379861.0,217029.0,61.78464957,15706025.0,7.04,0.55,2.31,1324.55,44.32,2
2016-06-28,7773839.0,5574406.0895,209453158595.0,59049.0,0.76,2418860.27,1551383.97529172,11.52,1.19,315477.27,1865761.06385115,1429.91,428929.0,213058.0,58.5,15710650.0,8.7,0.52,2.32,1309.7,44.46,3
2016-06-29,7784628.0,68912927.9,209453158595.0,58261.0,0.76,2340735.09,1520148.05,10.6,1.29691345995263,325719.89473331,1988551.27,1535.01,370956.0,224112.0,61.68,15714300.0,8.69,0.54,2.34,1321.5,45.82,1
2016-06-30,7794814.0,66687600.54,209453158595.0,61053.0,0.79751048,2633620.98633594,1561795.94,10.7518871025575,1.12,337666.89,2084880.76,1546.4,402792.0,231960.0,62.5040288,15717325.0,9.88,0.52,2.34,1320.75,46.27,3
2016-07-01,7805180.0,5019136.608,209453158595.0,57982.0,0.75,2649743.25,1634679.7592,12.77,1.37,290271.62,2011713.67178097,1340.18,375377.0,210409.0,58.85,15721925.0,8.16666666666667,0.45,2.31,1340.0,45.42,1
2016-07-05,7846764.0,31161665.02,213398925331.0,56739.0,0.78,2420500.04,1538177.12,11.43,1.26533063433238,306489.20730895,2054743.9,1482.47,384212.0,214959.0,55.87,15736900.0,7.63,0.39,2.24,1350.75,44.34,2
2016-07-06,7859275.0,27360174.45,213398925331.0,56811.0,0.797548,2396656.07126144,1485136.53,11.1632815127855,1.3,271525.3,2039637.04,1533.50714285714,373956.0,214691.0,55.67845334,15739750.0,8.51,0.37,2.25,1366.25,44.35,3
2016-07-07,7870956.0,2399003.3312,213398925331.0,56175.0,0.82,2195264.88,1463920.30012906,10.28,1.05,331850.07,2830532.13542546,1571.1,364414.0,216812.0,56.79,15743825.0,8.75,0.39,2.24,1356.7,44.19,3
2016-07-08,7882776.0,46643049.37,213398925331.0,52612.0,0.77,2401373.19,1538177.12,11.56,1.30221215665776,294707.03666184,2290691.94,1453.11,363255.0,210701.0,57.25,15747450.0,8.75,0.37,2.22,1354.25,42.59,3
2016-07-11,7917882.0,26402272.48,213398925331.0,51775.0,0.79,1162507.11,1516960.89,5.49,0.727605184941143,260347.87276213,2224457.95,1525.09,392909.0,218089.0,57.33,15754325.0,6.79,0.41,2.26,1357.1,42.21,2
2016-07-12,7930745.0,48343367.13,213398925331.0,54288.0,0.775825874125874,1208033.63462136,1516960.89,5.51527906453499,0.64,285684.82,2314128.38,1531.70629370629,379937.0,219034.0,51.17140866,15755987.5,7.96,0.48,2.31,1342.4,43.22,3
2016-07-13,7942210.0,2846618.325,213398925331.0,56325.0,0.81,1070321.94,1379055.35519404,5.06,0.58,285567.98,2253579.81889679,1677.63,367252.0,218093.0,53.55,15757725.0,10.7333333333333,0.43,2.27,1342.75,43.19,3
2016-07-14,7953019.0,34318017.31,213398925331.0,53961.0,0.79,1175290.03,1506352.77,5.49,0.736771905475706,247181.32203016,2136183.92,1553.9,369011.0,220655.0,58.38,15759487.5,10.73,0.47,2.31,1323.6,42.88,2
2016-07-15,7963235.0,26928546.83,213398925331.0,54377.0,0.790217274074074,1173602.64682308,1432095.94,5.41324640373743,0.62,281068.3,3349411.14,1600.6,367739.0,216081.0,55.22548963,15761175.0,9.23,0.5,2.35,1327.0,43.24,3
2016-07-18,7992529.0,30616321.58,213402065458.0,51512.0,0.819096189189189,1315012.07276704,1581302.69,5.87712266209777,0.66,290402.48,2274871.73,1505.64189189189,384160.0,222835.0,59.07113707,15766850.0,7.26,0.49,2.34,1334.7,43.36,2
2016-07-19,8003788.0,2028219.0744,213492501107.0,57608.0,0.86,1084448.36,1358434.53362342,5.05,0.47,351789.34,2539145.56392854,1735.51,373620.0,222146.0,61.86,15767062.5,9.8,0.5,2.33,1330.9,42.66,3
2016-07-20,8015050.0,21835386.17,213492501107.0,54990.0,0.79,1253687.59,1591915.46,5.68,0.773349188814563,254252.92478713,2456917.48,1516.19,378263.0,227429.0,64.19,15770325.0,9.8,0.52,2.35,1315.9,42.73,3
2016-07-21,8026140.0,19396531.87,213492501107.0,58341.0,0.809272631578947,1161033.13308396,1411498.38,5.28877014815405,0.82,209345.48,2207379.88,1636.13533834586,364285.0,217606.0,60.4162541,15771987.5,8.71,0.52,2.34,1321.15,42.93,3
2016-07-22,8036289.0,1667556.32,213492501107.0,55532.0,0.86,1049710.54,1369047.30341735,4.91,0.67,250316.54,2421306.20175064,1716.31,368179.0,221404.0,65.19,15772587.5,10.5166666666667,0.53,2.35,1320.75,41.71,3
2016-07-25,8066462.0,944103.9448,213492501107.0,57586.0,0.91,1083868.56,1400885.61279915,4.67,0.82,208032.78,1927857.04675702,1822.21,394635.0,240533.0,69.86,15778137.5,9.91666666666667,0.54,2.35,1313.15,41.35,3
2016-07-26,8078936.0,30492846.55,213492501107.0,58434.0,0.92,1058492.0,1369047.3,4.63,0.620609102494499,271397.09171608,2310580.41,1842.42,407264.0,237673.0,70.79,15780037.5,9.91,0.52,2.35,1323.0,40.62,3
2016-07-27,8091577.0,27438393.38,213492501107.0,59044.0,0.9217874453125,1144988.34874322,1358434.53,4.73905287819979,0.64,258845.18,2515469.55,1840.6484375,372678.0,235603.0,74.91411699,15781637.5,10.65,0.47,2.32,1329.0,40.49,2
2016-07-28,8102635.0,1748153.5991,213492501107.0,58240.0,0.87,1126800.22,1453949.46176882,4.94,0.69,258185.15,2460612.93581536,1729.53,393901.0,236946.0,72.36,15783337.5,10.3,0.45,2.32,1341.75,39.79,2
2016-07-29,8113706.0,16612345.86,213492501107.0,58742.0,0.82,1216861.96,1560077.15,5.43,0.839491038327294,236799.97310573,2139879.12,1574.24,358526.0,231414.0,72.26,15783687.5,10.3,0.42,2.27,1342.0,38.97,3
2016-08-01,8144534.0,39937694.38,213492501107.0,59343.0,0.81,1158954.11,1623753.77,5.33,0.70328339461937,289208.7033261,1726830.89,1470.9,401276.0,225049.0,73.17,15789212.5,7.88,0.49,2.32,1349.65,39.1,3
2016-08-02,8156634.0,57403494.65,210798472403.0,62768.0,0.859341909090909,1192809.47297064,1555605.72,4.75037424818455,0.38,528295.18,3536817.41,1630.50649350649,412309.0,251098.0,81.38920804,15792425.0,8.34,0.55,2.37,1363.75,38.29,2
2016-08-03,8171299.0,11515126.1064,201893210853.0,64995.0,0.79,1187784.0,1686075.87924624,4.99,0.59,363680.12,2478092.16795297,1461.6,403778.0,245549.0,76.68,15794500.0,7.5,0.53,2.37,1358.9,38.43,1
2016-08-04,8183832.0,24001987.5,201893210853.0,61549.0,0.78,1102137.72,1535533.39,4.92,0.544136991773067,363684.39618557,3004674.78,1515.26,384713.0,231835.0,69.53,15794750.0,7.5,0.48,2.33,1362.75,39.6,3
2016-08-05,8195575.0,16566325.51,201893210853.0,63889.0,0.701046035502959,1242755.64397669,1696112.04,5.44485569818566,0.79,273623.66,2291567.35,1350.55621301775,381030.0,228244.0,74.55527344,15798525.0,7.48,0.51,2.39,1340.4,40.08,3
2016-08-08,8229264.0,15361103.59,201893210853.0,59612.0,0.839246162162162,1155198.82591718,1495388.72,4.88478883126565,0.83,233934.96,1974802.12,1589.83108108108,411266.0,235295.0,86.44357031,15804300.0,8.05,0.5,2.37,1336.8,41.1,3
2016-08-09,8241749.0,1885946.7891,201893210853.0,58556.0,0.88,949947.25,1254520.74348679,4.23,0.64,252030.11,2222267.86115352,1869.63,393099.0,233704.0,75.28,15805787.5,12.7,0.47,2.34,1341.0,41.08,2
2016-08-10,8254418.0,34991566.07,201893210853.0,72246.0,0.83,1123923.75,1525497.22,4.73,0.662003020360872,295914.43462436,2174752.25,1615.66,409835.0,245581.0,75.73,15807737.5,12.69,0.46,2.3,1347.7,40.57,3
2016-08-11,8267543.0,26073725.34,201893210853.0,65011.0,0.860473213333333,1158024.44083935,1505424.89,4.54992609802703,0.61,316658.44,2254855.17,1696.76666666667,408263.0,254515.0,79.92226711,15809612.5,8.11,0.49,2.35,1355.0,40.62,3
2016-08-12,8279883.0,1488764.2651,201893210853.0,66845.0,0.8,1093307.25,1495388.72623625,4.85,0.74,259072.95,1924492.13278683,1563.57,389496.0,232973.0,70.76,15811287.5,8.73333333333333,0.46,2.31,1352.2,42.6,2
2016-08-15,8313574.0,2730947.824,203483855226.699,61040.0,0.8,1035485.42,1577645.90337332,5.27,0.88,213376.76,2077130.22974422,1389.69,384259.0,202896.0,68.34,15816812.5,7.83333333333333,0.49,2.33,1339.4,43.92,2
2016-08-16,8325833.0,20633789.33,217375482757.0,65414.0,0.92,984960.0,1469587.96,4.0,0.567108898121273,317202.06907298,2767413.52,1885.63,423764.0,256447.0,84.29,15819062.5,7.83,0.52,2.35,1344.0,45.03,3
2016-08-17,8338537.0,21788909.85,217375482757.0,62678.0,0.949801211382114,937466.832930533,1329112.64,3.86973628281872,0.56,284474.55,1999807.95,1934.9837398374,394403.0,238003.0,73.73160399,15820600.0,10.56,0.49,2.33,1343.35,45.34,3
2016-08-18,8351388.0,2345756.1316,217375482757.0,67897.0,0.79,1105741.56,1664092.25424309,4.78,0.8,247545.69,2327792.80487529,1555.46,405409.0,239541.0,76.47,15822362.5,8.15,0.46,2.31,1350.05,46.5,2
2016-08-19,8364568.0,15567926.13,217375482757.0,67999.0,0.79,1108626.82,1664092.25,4.67,0.718303727170061,286380.37111821,2377047.79,1598.01,402063.0,246095.0,80.79,15824450.0,8.15,0.49,2.34,1346.4,46.82,2
2016-08-22,8401982.0,19463587.59,217375482757.0,62871.0,0.78,1168789.12,1718121.22,5.25,0.822608373697904,248080.29719998,1991498.22,1445.28,408558.0,229801.0,66.08,15830400.0,6.81,0.46,2.32,1335.9,46.04,3
2016-08-23,8415070.0,19520117.27,217375482757.0,66210.0,0.828971619047619,1216079.79066823,1588451.69,4.55167379316782,0.67,283118.2,2090785.99,1625.99319727891,398308.0,239021.0,67.65790776,15832237.5,7.08,0.45,2.31,1342.0,45.34,3
2016-08-24,8428792.0,2443582.7052,217375482757.0,61596.0,0.75,1110792.9,1653286.46038437,4.82,0.73,270871.31,2098712.58072255,1555.26,409928.0,237956.0,65.72,15833500.0,7.4,0.46,2.31,1327.25,45.25,3
2016-08-25,8442686.0,18023876.4,217375482757.0,55999.0,0.86,940023.47,1404753.2,4.16,0.696838160637024,249816.95810783,2132803.99,1800.06,393474.0,234009.0,64.61,15835762.5,7.4,0.47,2.33,1321.3,45.28,2
2016-08-26,8455634.0,12305907.42,217375482757.0,61473.0,0.844412340909091,1031828.28690519,1426364.78,4.46186368686164,0.79,214451.96,2092780.6,1717.93181818182,383173.0,226767.0,62.44953714,15837412.5,9.88,0.51,2.38,1318.75,45.75,3
2016-08-30,8504950.0,1333109.475,220755908330.0,60064.0,0.78,1194622.05,1810682.89469399,4.84,0.8,264413.93,1814694.81156353,1542.33,419511.0,254486.0,68.3,15844600.0,7.98333333333333,0.48,2.32,1318.15,45.25,2
2016-08-31,8518439.0,15333990.49,220755908330.0,62316.0,0.83,970161.44,1481467.82,4.44,0.633937094635041,274115.54400524,1783742.78,1676.86,390847.0,226377.0,62.71,15846700.0,7.98,0.46,2.41,1309.25,43.91,3
2016-09-01,8531200.0,14999479.54,220755908330.0,59451.0,0.849244964285714,1035320.33588952,1547310.83,4.35986766901164,0.65,280787.82,1788232.59,1696.18571428571,384065.0,237466.0,63.48703333,15848450.0,8.55,0.46,2.41,1309.5,42.0,3
2016-09-02,8543378.0,1629719.65,220755908330.0,58876.0,0.72,1109403.0,1678996.86598897,5.05,0.85,231019.71,1595134.29340226,1476.18,389622.0,225856.0,57.33,15850175.0,6.96666666666667,0.48,2.43,1324.7,41.47,1
2016-09-06,8594507.0,14155539.59,220755908330.0,59567.0,0.86,1044942.9,1492441.65,4.65,0.783208752001334,224855.21839148,1600893.41,1706.75,413110.0,232118.0,60.65,15857625.0,9.96,0.42,2.39,1337.25,42.75,2
2016-09-07,8608331.0,16922951.23,220755908330.0,62424.0,0.809331835526316,1227879.9212051,1668023.03,4.86067700336518,0.84,231650.64,1603741.19,1650.05921052632,400704.0,250809.0,63.76239601,15859525.0,8.81,0.4,2.4,1348.35,43.18,2
2016-09-08,8622584.0,2769704.9361,220755908330.0,61679.0,0.81,1134450.0,1580232.34446021,5.16,0.75,245006.01,1626880.30093213,1576.43,399896.0,227006.0,59.6,15861225.0,7.96666666666667,0.46,2.47,1343.4,44.61,2
2016-09-09,8638044.0,16550749.95,220755908330.0,63958.0,0.81,1120494.37,1569258.5,5.22,0.786098217676244,237236.29678988,1761844.57,1553.1,380834.0,222094.0,64.1,15863100.0,7.96,0.55,2.52,1330.85,44.55,2
2016-09-12,8679314.0,24913919.86,224586991480.0,55677.0,0.69,1245625.42,1829872.71,6.13,1.02533905191029,221654.21133419,1672258.49,1280.05,393992.0,208649.0,55.92,15869125.0,7.43,0.54,2.52,1324.6,44.53,2
2016-09-13,8695382.0,32818905.11,225832872179.0,62502.0,0.780871266666667,1290425.53589363,1863551.35,5.37932824714086,0.9,237702.68,1993041.53,1453.85454545455,404798.0,239886.0,68.05656902,15871187.5,6.83,0.61,2.58,1323.65,42.91,3
2016-09-14,8709911.0,2112952.4274,225832872179.0,64166.0,0.76,1197718.89,1751289.22289128,5.32,0.91,219075.96,1897616.61809989,1485.89,388645.0,231800.0,62.36,15872362.5,7.33333333333333,0.59,2.55,1321.75,42.56,2
2016-09-15,8724302.0,11891587.39,225832872179.0,63112.0,0.75,1179081.75,1728836.79,5.2,0.991283174840725,202780.22418711,1564540.18,1516.15,398012.0,233488.0,59.69,15875062.5,7.33,0.62,2.55,1310.8,41.67,3
2016-09-16,8738021.0,12836700.34,225832872179.0,59508.0,0.774627057553957,1121897.37515543,1571669.81,5.17704805199407,0.96,187558.46,1901247.27,1518.90647482014,377920.0,211128.0,63.99372021,15876800.0,8.09,0.59,2.55,1308.35,41.74,3
2016-09-19,8780464.0,12354975.67,225832872179.0,57564.0,0.835041233082707,1050392.16564215,1493086.32,4.69890026680753,0.78,221106.77,2074708.0,1680.75187969925,399754.0,223540.0,66.12043758,15882312.5,7.7,0.6,2.54,1314.85,42.09,3
2016-09-20,8796190.0,1507194.325,225832872179.0,68572.0,0.78,1166565.27,1717610.58398952,4.87,0.81,243390.68,2268567.272119,1620.83,419627.0,247987.0,69.34,15883400.0,8.28333333333333,0.6,2.53,1313.8,41.55,3
2016-09-21,8811616.0,20607535.08,225832872179.0,66259.0,0.71,1241468.76,1863551.35,5.34,0.962740880342977,222276.0453044,1867494.6,1441.06,408745.0,239216.0,64.96,15886275.0,8.28,0.55,2.52,1326.1,42.54,3
2016-09-22,8827132.0,12923838.33,225832872179.0,64496.0,0.762582106382979,1130268.14869535,1582896.02,4.83274605324744,0.91,198504.19,2326674.02,1639.90780141844,391223.0,231227.0,62.72699094,15888037.5,6.7,0.48,2.49,1339.1,43.27,3
2016-09-23,8842084.0,1382424.16,225832872179.0,64095.0,0.8,1027531.44,1526764.96354624,4.76,0.73,238546.44,2253377.47809898,1641.08,389323.0,223187.0,60.05,15888937.5,9.88333333333333,0.44,2.47,1338.65,42.89,2
2016-09-26,8886648.0,650995.4232,241227200229.0,64288.0,0.77,1165493.71,1834694.78230379,5.2,0.79,249096.67,2278155.60187457,1508.29,430205.0,230769.0,60.52,15894500.0,6.95,0.46,2.45,1340.5,42.16,2
2016-09-27,8902585.0,12980365.42,241227200229.0,67693.0,0.76,1276511.72,2026558.28,5.4,0.890838347984237,241334.59311108,1775280.08,1437.91,429499.0,243008.0,63.63,15898125.0,6.95,0.44,2.43,1327.0,42.3,3
2016-09-28,8918780.0,9494530.32,241227200229.0,69454.0,0.782306155405405,1169060.70236937,1774737.43,4.95131824594944,0.76,248972.3,2545689.05,1587.80405405405,433852.0,234995.0,64.74431075,15899975.0,7.13,0.42,2.44,1322.5,42.21,3
2016-09-29,8935190.0,1341833.2005,241227200229.0,72151.0,0.83,1083864.35,1714780.09064995,4.63,0.72,254451.07,1838851.92448829,1697.41,440834.0,242730.0,68.53,15900012.5,9.35,0.43,2.43,1318.1,44.34,2
2016-09-30,8951582.0,12885196.88,241227200229.0,73163.0,0.84,1084454.0,1702788.62,4.48,0.735106814413734,250909.16857379,2464312.41,1767.2,446430.0,250943.0,68.45,15903537.5,9.34,0.43,2.47,1322.5,44.63,2
2016-10-03,8999227.0,11646426.4,241227200229.0,66808.0,0.86,1164434.0,1822703.31,4.64,0.790105668708973,250027.42194966,2004659.2,1715.87,494066.0,260813.0,75.66,15909150.0,8.76,0.43,2.48,1313.3,46.65,3
2016-10-04,9017643.0,12709516.17,241227200229.0,75200.0,0.823938892405063,1244767.25236389,1894652.12,4.70323375612627,0.74,275755.56,1906791.15,1675.07594936709,477181.0,264662.0,71.03602966,15911050.0,8.76,0.5,2.52,1283.3,46.72,3
2016-10-05,9035936.0,1793810.0894,241227200229.0,79463.0,0.78,1281294.75,2002575.35061917,4.96,0.88,243264.07,2302843.29977642,1597.67,470499.0,266811.0,72.77,15913212.5,8.21666666666667,0.52,2.54,1269.4,47.75,2
2016-10-06,9054910.0,10859575.08,241227200229.0,79449.0,0.82,1237023.86,1930626.53,4.67,0.881001521051492,248767.77917287,2291725.0,1704.88,499902.0,274486.0,77.72,15915225.0,8.21,0.52,2.55,1254.5,47.86,2
2016-10-07,9073828.0,15826419.3,241227200229.0,74407.0,0.867495489510489,1140029.908164,1726771.55,4.28061274298973,0.8,232121.37,2375918.79,1862.40559440559,471181.0,266324.0,72.05178137,15916587.5,8.46,0.52,2.55,1258.75,48.59,3
2016-10-11,9145528.0,1411407.4091,258522748404.0,85676.0,0.92,1114413.27,1786321.73846925,4.42,0.59,304140.41,2864039.24135116,1896.15,444786.0,263565.0,80.75,15924412.5,10.9666666666667,0.55,2.56,1253.45,48.81,2
2016-10-12,9157725.0,14634705.6,258522748404.0,51374.0,0.86,1156671.17,1863429.15,5.08,0.620806359170592,313358.35034925,2714191.17,1625.26,413349.0,235664.0,69.03,15926212.5,10.96,0.56,2.57,1256.5,48.68,2
2016-10-13,9176966.0,14355952.05,258522748404.0,79464.0,0.9120396875,1124610.24223968,1644958.14,4.63029319806687,0.64,259949.23,2088161.19,1794.5546875,400731.0,229703.0,67.12105979,15927662.5,9.51,0.55,2.54,1261.05,48.07,3
2016-10-14,9194097.0,1509943.9908,258522748404.0,73587.0,0.85,1090902.33,1747768.03188358,4.72,0.74,237995.08,2021409.06019797,1762.67,423263.0,239724.0,68.01,15929512.5,10.2333333333333,0.57,2.58,1251.75,48.63,2
2016-10-17,9245471.0,824156.2854,258522748404.0,66966.0,0.92,1001040.49,1606404.44106947,4.4,0.64,254761.97,1887070.93736659,1897.85,435282.0,237232.0,72.44,15933212.5,11.2666666666667,0.52,2.55,1254.8,48.22,3
2016-10-18,9263916.0,14579936.51,258522748404.0,75241.0,0.84,1239301.7,1991941.5,5.11,0.593476883412879,339498.1628114,2509108.68,1622.71,450933.0,251521.0,77.24,15936412.5,11.26,0.52,2.52,1258.2,48.24,3
2016-10-19,9282480.0,20346645.9,258522748404.0,65497.0,0.807401744,1025580.94892297,1619255.67,5.15152448437572,0.66,244660.6,1956770.55,1592.664,406991.0,199083.0,62.38149631,15937975.0,9.11,0.51,2.52,1269.05,49.06,3
2016-10-20,9300889.0,2796925.7268,258522748404.0,74623.0,0.97,1065517.32,1722065.56082647,4.12,0.6,290684.88,2465644.96871897,2017.76,415474.0,270380.0,89.31,15938712.5,13.4166666666667,0.51,2.52,1271.65,48.51,2
2016-10-21,9320717.0,16705327.88,258522748404.0,75336.0,0.79,1302488.0,2107602.62,5.09,0.853530538827411,249142.28958803,3172355.53,1618.01,458618.0,265355.0,76.08,15941700.0,13.41,0.5,2.52,1266.05,48.08,2
2016-10-24,9374635.0,17690445.87,253618246641.0,78539.0,0.88,1173414.58,1802862.69,5.39,0.750014044057204,249152.71863226,3736942.23,1587.27,406335.0,226980.0,81.14,15947150.0,9.28,0.52,2.55,1265.55,48.15,2
2016-10-25,9394920.0,23862151.32,253618246641.0,73662.0,0.943928338129497,1198651.51325496,1752432.96,5.05696120007998,0.61,297524.65,3108006.83,1705.25179856115,432977.0,237030.0,99.0913517100001,15948887.5,9.13,0.49,2.55,1269.4,47.83,3
2016-10-26,9414977.0,3991981.368,253618246641.0,70691.0,0.97,1204154.59,1752432.967869,5.55,0.71,262305.91,2161155.14747222,1625.35,431781.0,225924.0,125.06,15949725.0,19.8833333333333,0.49,2.59,1270.5,46.96,2
2016-10-27,9435917.0,26863753.64,253618246641.0,87843.0,0.97,1402328.39,2042403.89,4.48,0.569377507911031,379576.74154797,3492141.35,2014.74,544308.0,326388.0,111.04,15952637.5,19.88,0.56,2.63,1266.25,47.23,2
2016-10-28,9456182.0,22221917.84,253618246641.0,80533.0,0.816514105263158,1374557.9766865,1916329.57,5.44480745598786,0.7,281829.12,1564832.96,1650.5,434269.0,250876.0,82.18591551,15954537.5,12.44,0.57,2.63,1273.0,47.04,3
