Date,Bitcoin_my_wallet_num_users,Volume,Difficulty,wallet_num_transaction,Bitcoin_Avg_Block_Size,Miners_Revenue,Hash_Rate,Bitcoin_Cost_Transaction,Bitcoin_Cost_percentage_of_Transaction_Volume,Estimated_Transaction_Volume,Total_Output_Volume,num_transaction_per_Block,num_of_unique_addresses,num_of_transaction,Total_transaction_fees,Total_Bitcoins,Median_transaction_confirmation_time,LT_Rate,AAA,Gold,Oil,Bitcoin_my_wallet_num_users_2,Volume_2,Difficulty_2,wallet_num_transaction_2,Bitcoin_Avg_Block_Size_2,Miners_Revenue_2,Hash_Rate_2,Bitcoin_Cost_Transaction_2,Bitcoin_Cost_percentage_of_Transaction_Volume_2,Estimated_Transaction_Volume_2,Total_Output_Volume_2,num_transaction_per_Block_2,num_of_unique_addresses_2,num_of_transaction_2,Total_transaction_fees_2,Total_Bitcoins_2,Median_transaction_confirmation_time_2,LT_Rate_2,AAA_2,Gold_2,Oil_2,Bitcoin_my_wallet_num_users_3,Volume_3,Difficulty_3,wallet_num_transaction_3,Bitcoin_Avg_Block_Size_3,Miners_Revenue_3,Hash_Rate_3,Bitcoin_Cost_Transaction_3,Bitcoin_Cost_percentage_of_Transaction_Volume_3,Estimated_Transaction_Volume_3,Total_Output_Volume_3,num_transaction_per_Block_3,num_of_unique_addresses_3,num_of_transaction_3,Total_transaction_fees_3,Total_Bitcoins_3,Median_transaction_confirmation_time_3,LT_Rate_3,AAA_3,Gold_3,Oil_3,Class
2016-10-21,9320717.0,16705327.88,258522748404.0,75336.0,0.79,1302488.0,2107602.62,5.09,0.853530538827411,249142.28958803,3172355.53,1618.01,458618.0,265355.0,76.08,15941700.0,13.41,0.5,2.52,1266.05,48.08,86875765394089.0,279067979578305.3,6.683401144235788e+22,5675512896.0,0.6241000000000001,1696474990144.0,4441988803830.865,25.908099999999997,0.7285143807110106,62071880461.165794,10063839608721.58,2617956.3601,210330469924.0,70413276025.0,5788.1664,254137798890000.0,179.8281,0.25,6.3504000000000005,1602882.6024999998,2311.6864,8.09744423396697e+20,4.6619220996647347e+21,1.7278112324942744e+34,427570439533056.0,0.4930390000000001,2.2096383169626783e+18,9.361947240964598e+18,131.87222899999998,0.6218092719117866,1.5464730417129348e+16,3.192607723576094e+19,4235879570.2054014,9.646133945560502e+16,1.8684514859613876e+16,440363.699712,4.051388548564713e+21,2411.4948210000002,0.125,16.003008,2029329518.8951247,111145.88211199999,1
2016-10-24,9374635.0,17690445.87,253618246641.0,78539.0,0.88,1173414.58,1802862.69,5.39,0.750014044057204,249152.71863226,3736942.23,1587.27,406335.0,226980.0,81.14,15947150.0,9.28,0.52,2.55,1265.55,48.15,87883781383225.0,312951875079400.1,6.432221502925511e+22,6168374521.0,0.7744,1376901776556.5767,3250313878994.036,29.052099999999996,0.5625210662830414,62077077201.846115,13964737230357.373,2519426.0529,165108132225.0,51519920400.0,6583.6996,254311593122500.0,86.1184,0.27040000000000003,6.5024999999999995,1601616.8025,2318.4224999999997,8.238783728875295e+20,5.53625820600713e+21,1.631328739578506e+34,484457966504819.0,0.681472,1.6156766198393894e+18,5.859869623227522e+18,156.59081899999998,0.4218986997903144,1.5466672549584646e+16,5.2185416286975705e+19,3999009390.9865828,6.708921290764538e+16,1.1693991532392e+16,534201.385544,4.055545122263476e+21,799.1787519999999,0.140608,16.581374999999998,2026926144.4038749,111632.043375,1
2016-10-25,9394920.0,23862151.32,253618246641.0,73662.0,0.943928338129497,1198651.51325496,1752432.96,5.05696120007998,0.61,297524.65,3108006.83,1705.25179856115,432977.0,237030.0,99.0913517100001,15948887.5,9.13,0.49,2.55,1269.4,47.83,88264521806400.0,569402265618577.8,6.432221502925511e+22,5426090244.0,0.8910007075239139,1436765450228.4058,3071021279294.3613,25.572856579114355,0.3721,88520917357.62251,9659706455326.648,2907883.6964960373,187469082529.0,56183220900.0,9819.095983714938,254367012487656.25,83.35690000000001,0.24009999999999998,6.5024999999999995,1611376.3600000003,2287.7088999999996,8.292381212093835e+20,1.3587163024141335e+22,1.631328739578506e+34,399696659553528.0,0.841040817125254,1.7221810811087227e+18,5.381758910696804e+18,129.32094349579134,0.226981,2.6337154954505564e+16,3.0022433638950314e+19,4958673903.456513,8.116980094615883e+16,1.3317108849927e+16,972987.4935965464,4.056870865876725e+21,761.0484970000001,0.11764899999999999,16.581374999999998,2045481151.3840005,109421.11668699999,2
2016-10-26,9414977.0,3991981.368,253618246641.0,70691.0,0.97,1204154.59,1752432.967869,5.55,0.71,262305.91,2161155.14747222,1625.35,431781.0,225924.0,125.06,15949725.0,19.8833333333333,0.49,2.59,1270.5,46.96,88641791910529.0,15935915242459.15,6.432221502925511e+22,4997217481.0,0.9409,1449988276618.0684,3071021306874.152,30.8025,0.5041,68804390420.92809,4670591571445.673,2641762.6224999996,186434831961.0,51041653776.0,15640.0036,254393727575625.0,395.3469444444432,0.24009999999999998,6.708099999999999,1614170.25,2205.2416000000003,8.345604320764166e+20,6.3615876729924125e+19,1.631328739578506e+34,353258300949371.0,0.912673,1.746010038735837e+18,5.381758983194405e+18,170.95387499999998,0.357911,1.8047798241356824e+16,1.009387301637018e+19,4293788878.480374,8.049901817895254e+16,1.1531534587689024e+16,1955938.850216,4.0575099965561357e+21,7860.815078703666,0.11764899999999999,17.373979,2050803302.625,103558.14553600001,1
2016-10-27,9435917.0,26863753.64,253618246641.0,87843.0,0.97,1402328.39,2042403.89,4.48,0.569377507911031,379576.74154797,3492141.35,2014.74,544308.0,326388.0,111.04,15952637.5,19.88,0.56,2.63,1266.25,47.23,89036529630889.0,721661259630613.2,6.432221502925511e+22,7716392649.0,0.9409,1966524913399.9917,4171413649887.132,20.070400000000003,0.3241907465149762,144078502724.1744,12195051208379.822,4059177.2676,296271198864.0,106529126544.0,12329.8816,254486643206406.25,395.21439999999996,0.31360000000000005,6.916899999999999,1603389.0625,2230.6728999999996,8.401413035651093e+20,1.938653029024887e+22,1.631328739578506e+34,677831079466107.0,0.912673,2.7577137157030994e+18,8.519711465328575e+18,89.91539200000003,0.18458691933851393,5.468884859115244e+16,4.258684259015065e+19,8178186808.124424,1.612627837112661e+17,3.476982855444307e+16,1369110.0528640002,4.0597331676636365e+21,7856.8622719999985,0.17561600000000005,18.191446999999997,2030291400.390625,105354.68106699998,1
2016-10-28,9456182.0,22221917.84,253618246641.0,80533.0,0.816514105263158,1374557.9766865,1916329.57,5.44480745598786,0.7,281829.12,1564832.96,1650.5,434269.0,250876.0,82.18591551,15954537.5,12.44,0.57,2.63,1273.0,47.04,89419378017124.0,493813632487710.25,6.432221502925511e+22,6485564089.0,0.6666952840936955,1889409631272.4846,3672319020856.3853,29.645928232780992,0.48999999999999994,79427652879.9744,2448702192702.3613,2724150.25,188589564361.0,62938767376.0,6754.524708216859,254547266838906.25,154.75359999999998,0.32489999999999997,6.916899999999999,1620529.0,2212.7616,8.455659128567237e+20,1.0973485969413851e+22,1.631328739578506e+34,522301932779437.0,0.5443661033749307,2.5971030798938926e+18,7.037373530140538e+18,161.41637108152693,0.3429999999999999,2.238502551482865e+16,3.8318099003649265e+18,4496209987.625,8.18986015254871e+16,1.5789826204221376e+16,555126.7969797181,4.061183914303836e+21,1925.1347839999996,0.18519299999999994,18.191446999999997,2062933417.0,104088.305664,2
2016-10-31,9515530.0,23116856.38,253618246641.0,72010.0,0.810984272108844,1356064.41434344,1853292.41,5.50572029485647,0.65,294128.47,1806193.77,1644.74829931973,458880.0,241778.0,76.30761672,15960337.5,8.75,0.53,2.64,1272.0,45.83,90545311180900.0,534389048893546.6,6.432221502925511e+22,5185440100.0,0.6576954896079116,1838910695848.617,3434692756963.608,30.312955965194416,0.42250000000000004,86511556864.54088,3262335934786.813,2705196.968115144,210570854400.0,58456601284.0,5822.852369486423,254732373113906.25,76.5625,0.28090000000000004,6.969600000000001,1617984.0,2100.3889,8.615866249011893e+20,1.2353394894316914e+22,1.631328739578506e+34,373403541601000.0,0.5333806979089419,2.4936813557958426e+18,6.365490017162629e+18,166.89465685466138,0.27462500000000006,2.5445511857885404e+16,5.892410841059068e+18,4449368112.632273,9.6626753667072e+16,1.4133520145242952e+16,444327.9868279138,4.0656146470738697e+21,669.921875,0.148877,18.399744000000002,2058075648.0,96260.82328699999,2
2016-11-01,9537568.0,3245201.8889,253618246641.0,73951.0,0.85,1321902.0,1815470.12498659,5.59,0.65,287696.45,1846449.78255956,1712.84,446989.0,246650.0,78.88,15960800.0,11.775,0.53,2.63,1288.45,44.51,90965203354624.0,10531335299720.129,6.432221502925511e+22,5468750401.0,0.7224999999999999,1747424897604.0,3295931774718.824,31.248099999999997,0.42250000000000004,82769247342.60251,3409376799514.246,2933820.8655999997,199799166121.0,60836222500.0,6222.054399999999,254747136640000.0,138.65062500000002,0.28090000000000004,6.916899999999999,1660103.4025,1981.1400999999998,8.675868126285545e+20,3.417630920729101e+19,1.631328739578506e+34,404419560904351.0,0.6141249999999999,2.309924466992523e+18,5.983665670996057e+18,174.67687899999999,0.27462500000000006,2.3812418629638676e+16,6.295243050126688e+18,5025165731.434303,8.930802946525966e+16,1.5005254279625e+16,490795.6510719999,4.065968098483712e+21,1632.6111093750003,0.148877,18.191446999999997,2138960228.9511251,88180.54585099999,1
2016-11-02,9559978.0,24177015.54,253618246641.0,79306.0,0.9,1230807.01,1676788.37,4.8,0.769523060499527,226415.0961,4781474.41,2018.18,455987.0,268418.0,79.52,15963800.0,11.77,0.53,2.62,1303.75,43.1,91393179360484.0,584528080421401.5,6.432221502925511e+22,6289441636.0,0.81,1514885895865.1401,2811619237767.2573,23.04,0.5921657406405587,51263795741.97224,22862497533484.848,4073050.5124000004,207924144169.0,72048222724.0,6323.430399999999,254842910440000.0,138.53289999999998,0.28090000000000004,6.864400000000001,1699764.0625,1857.6100000000001,8.73716784036281e+20,1.4132144483914593e+22,1.631328739578506e+34,498790458384616.0,0.7290000000000001,1.8645321799809444e+18,4.714490438756402e+18,110.592,0.4556851930606919,1.1606897239369414e+16,1.0931644690504593e+20,8220149083.115433,9.481070672718981e+16,1.933903984713063e+16,502839.1854079999,4.068261253682072e+21,1630.5322329999997,0.148877,17.984728,2216067396.484375,80062.99100000001,2
2016-11-03,9583811.0,56296677.02,253618246641.0,82509.0,0.832612522580645,1465722.49495801,1966759.3,5.38872526620786,0.68,295884.41,6819766.2,1754.82580645161,457533.0,271998.0,78.9896584,15965737.5,8.98,0.58,2.63,1301.0,42.62,91849433283721.0,3169315843494196.5,6.432221502925511e+22,6807735081.0,0.6932436127581051,2148342432225.9338,3868142144136.49,29.038359994666973,0.4624000000000001,87547584081.04808,46509211022662.445,3079413.610988544,209336446089.0,73982912004.0,6239.3661341486895,254904773918906.25,80.64040000000001,0.3364,6.916899999999999,1692601.0,1816.4643999999998,8.802676090482915e+20,1.7842195041556165e+23,1.631328739578506e+34,561699413798229.0,0.5772033131814457,3.148873829786355e+18,7.607704535702383e+18,156.47974419250147,0.3144320000000001,2.59039652627463e+16,3.171819453210208e+20,5403834473.301036,9.577833218843843e+16,2.012320409926399e+16,492845.3995689335,4.0697427078861035e+21,724.1507920000001,0.19511199999999995,18.191446999999997,2202073901.0,77417.71272799998,2
2016-11-04,9606933.0,8276087.9607,253618246641.0,77281.0,0.95,1036526.64,1462462.04512809,4.37,0.54,280307.05,5890890.01915295,2138.3,453192.0,248043.0,84.33,15966300.0,12.5,0.55,2.61,1302.8,41.85,92293161666489.0,68493631933243.48,6.432221502925511e+22,5972352961.0,0.9025,1074387475429.6896,2138795233440.2358,19.0969,0.2916,78572042279.7025,34702585217755.84,4572326.890000001,205382988864.0,61525329849.0,7111.5489,254922735690000.0,156.25,0.30250000000000005,6.812099999999999,1697287.8399999999,1751.4225000000001,8.866542204881282e+20,5.6685932262733336e+20,1.631328739578506e+34,461549409179041.0,0.8573749999999999,1.1136312399652187e+18,3.127906851207218e+18,83.45345300000001,0.15746400000000002,2.202429738389868e+16,2.0442911289808257e+20,9777006588.887003,9.307792748925389e+16,1.5260927391735508e+16,599716.918737,4.070172874847247e+21,1953.125,0.16637500000000005,17.779580999999997,2211226597.9519997,73297.031625,1
2016-11-07,9672050.0,1637884.8196,254620187304.0,70065.0,0.88,1294398.35,1847956.77194818,4.92,0.7,270740.91,4470465.95385453,1878.63,483846.0,274281.0,91.27,15971812.5,11.5333333333333,0.55,2.64,1283.05,41.98,93548551202500.0,2682666682276.1245,6.483143978272404e+22,4909104225.0,0.7744,1675467088482.7227,3414944230989.1377,24.2064,0.48999999999999994,73300640347.62808,19985065844572.492,3529250.6769000003,234106951716.0,75230066961.0,8330.212899999999,255098794535156.25,133.01777777777698,0.30250000000000005,6.969600000000001,1646217.3025,1762.3203999999998,9.048062646581401e+20,4.3938990349467607e+18,1.6507393340665192e+34,343956387524625.0,0.681472,2.1687218348113403e+18,6.310669317481746e+18,119.09548799999999,0.3429999999999999,1.984548207129954e+16,8.934255644370236e+19,6630156199.144648,1.1327171215997974e+17,2.063417799613004e+16,760298.5313829998,4.0743901152915405e+21,1534.1383703703568,0.16637500000000005,18.399744000000002,2112179109.9726248,73982.21039199998,2
2016-11-08,9697458.0,21720391.23,254620187304.0,91520.0,0.86,1507321.19,2139073.24,5.29,0.747332693804517,294404.74710882,3497745.19,1751.83,515899.0,296060.0,89.25,15974875.0,11.53,0.57,2.66,1282.35,42.22,94040691661764.0,471775395184260.94,6.483143978272404e+22,8375910400.0,0.7395999999999999,2272017169823.016,4575634326084.099,27.9841,0.5585061552291158,86674155120.20827,12234221414168.135,3068908.3488999996,266151778201.0,87651523600.0,7965.5625,255196631265625.0,132.9409,0.32489999999999997,7.0756000000000006,1644421.5224999997,1782.5284,9.119556576809066e+20,1.0247146156090005e+22,1.6507393340665192e+34,766563319808000.0,0.636056,3.4246596241180605e+18,9.78761694295193e+18,148.035889,0.41738990949377885,2.551728271903555e+16,4.279218910480159e+19,5376205712.853486,1.373074362221177e+17,2.5950110077016e+16,710926.453125,4.0767342848894514e+21,1532.808577,0.18519299999999994,18.821096000000004,2108723939.3778746,75258.34904799999,1
2016-11-09,9722320.0,40308934.74,254620187304.0,87168.0,0.891798598639455,1411825.60284686,1860614.01,5.20584661816689,0.48,399624.83,2694658.1,1837.38095238095,474975.0,270095.0,83.73198606,15976712.5,12.14,0.66,2.82,1281.4,41.9,94523506182400.0,1624810219873579.0,6.483143978272404e+22,7598260224.0,0.7953047405352958,1993251532853.8994,3461884494208.2803,27.10083901187965,0.2304,159700004752.5289,7261182275895.61,3375968.764172327,225601250625.0,72951309025.0,7011.045489552034,255255342307656.25,147.3796,0.43560000000000004,7.952399999999999,1641985.9600000002,1755.61,9.189877746272711e+20,6.549436911776915e+22,1.6507393340665192e+34,662325147205632.0,0.7092516531006922,2.814123546996884e+18,6.44123079092569e+18,141.082811119479,0.110592,6.382008725022856e+16,1.9566403635318542e+19,6202940703.123288,1.0715495401560938e+17,1.9703783811107376e+16,587048.7631971968,4.0781412181385103e+21,1789.1883440000001,0.28749600000000003,22.425767999999998,2104040809.1440005,73560.059,1
2016-11-10,9746096.0,7017410.01,254620187304.0,85819.0,0.8,1501227.0,2126416.01155681,5.74,0.83,262443.61,1759909.00427501,1615.32,474281.0,271374.0,82.29,15977337.5,11.475,0.7,2.82,1267.5,42.67,94986387241216.0,49244043248448.195,6.483143978272404e+22,7364900761.0,0.6400000000000001,2253682505529.0,4521645054205.171,32.9476,0.6889,68876648429.83209,3097279703328.257,2609258.7024,224942466961.0,73643847876.0,6771.644100000001,255275313588906.25,131.675625,0.48999999999999994,7.952399999999999,1606556.25,1820.7289,9.257464487460663e+20,3.455656420245333e+20,1.6507393340665192e+34,632048418408259.0,0.5120000000000001,3.383289026727784e+18,9.614898441838535e+18,189.119224,0.5717869999999999,1.8076236258625964e+16,5.450930438645631e+18,4214787767.1607676,1.0668593817273005e+17,1.9985025573501624e+16,557238.5929890001,4.0786198406282913e+21,1510.977796875,0.3429999999999999,22.425767999999998,2036310046.875,77690.50216300001,2
2016-11-14,9838510.0,20324888.37,254620187304.0,84412.0,0.79,1523261.75,2177044.96,5.82,0.935117535216312,238427.33527009,1547251.34,1572.7,489541.0,270506.0,79.42,15986875.0,8.33,0.8,2.9,1213.6,40.94,96796279020100.0,413101087252961.3,6.483143978272404e+22,7125385744.0,0.6241000000000001,2320326359013.0625,4739524757861.401,33.872400000000006,0.8744448046690305,56847594203.9959,2393986709131.796,2473385.29,239650390681.0,73173496036.0,6307.5364,255580172265625.0,69.3889,0.6400000000000001,8.41,1472824.9599999997,1676.0835999999997,9.523311591020441e+20,8.39623348394207e+21,1.6507393340665192e+34,601468061422528.0,0.4930390000000001,3.534464390201366e+18,1.0318158486897383e+19,197.13736800000004,0.8177086704248132,1.3554020402574156e+16,3.7040991436463616e+18,3889893045.583,1.1731869190436742e+17,1.9793869718714216e+16,500944.540888,4.0859282664890135e+21,578.009537,0.5120000000000001,24.389,1787420371.4559996,68618.86258399999,1
2016-11-15,9864913.0,22288622.3,254620187304.0,92112.0,0.854411583333334,1446536.15839886,1974529.15,5.15971406802468,0.75,267596.06,1759582.23,1797.12820512821,514795.0,280352.0,81.45867865,15988387.5,11.72,0.79,2.92,1226.95,41.84,97316508497569.0,496782684032057.3,6.483143978272404e+22,8484620544.0,0.7300191537341748,2092466857555.3315,3898765364199.722,26.622649263771795,0.5625,71607651327.5236,3096129624131.773,3229669.785667342,265013892025.0,78597243904.0,6635.516327403965,255628534850156.25,137.35840000000002,0.6241000000000001,8.526399999999999,1505406.3025000002,1750.5856000000003,9.600188897922789e+20,1.1072601609570766e+22,1.6507393340665192e+34,781535367548928.0,0.6237368210056768,3.0268289697050235e+18,7.698225860622718e+18,137.36525793437022,0.421875,1.916192536109909e+16,5.447894668398847e+18,5804130665.073161,1.3642782654500987e+17,2.203489452297421e+16,540520.3921908278,4.0870880712415526e+21,1609.8404480000004,0.49303900000000006,24.897087999999997,1847058262.8523753,73244.50150400001,1
2016-11-16,9891997.0,4100191.1224,254620187304.0,95492.0,0.79,1590935.5,2177044.96421293,5.66,0.6,365762.72,1956468.28854545,1692.94,494246.0,291186.0,79.74,15990962.5,10.0,0.78,2.9,1229.2,42.9,97851604648009.0,16811567240207.773,6.483143978272404e+22,9118722064.0,0.6241000000000001,2531075765160.25,4739524776204.877,32.0356,0.36,133782367341.79839,3827768164083.962,2866045.8436000003,244279108516.0,84789286596.0,6358.467599999999,255710881676406.25,100.0,0.6084,8.41,1510932.6400000001,1840.4099999999999,9.67947779623291e+20,6.893063875193058e+19,1.6507393340665192e+34,870765007335488.0,0.4930390000000001,4.026778287983105e+18,1.0318158546799241e+19,181.32149600000002,0.216,4.893260256697534e+16,7.488907028934108e+18,4852043650.464185,1.2073397226759894e+17,2.4689453206742856e+16,507024.2064239999,4.0890631197293496e+21,1000.0,0.47455200000000003,24.389,1857238401.0880003,78953.58899999999,1
2016-11-17,9919854.0,36131321.21,254620187304.0,92244.0,0.89,1467356.7,2012500.86,5.51,0.617490136877645,340353.76901722,1604094.5,1745.03,483350.0,277460.0,89.03,15992950.0,10.0,0.8,2.95,1226.75,42.83,98403503381316.0,1305472372380196.0,6.483143978272404e+22,8508955536.0,0.7921,2153135685034.89,4050159711500.74,30.3601,0.38129406914117275,115840688084.22716,2573119164930.25,3045129.7009,233627222500.0,76984051600.0,7926.3409,255774449702500.0,100.0,0.6400000000000001,8.7025,1504915.5625,1834.4089,9.761483866311611e+20,4.71684416172496e+22,1.6507393340665192e+34,784900094462784.0,0.7049690000000001,3.1594180734450355e+18,8.150949902532592e+18,167.28415099999998,0.235445326944617,3.942681479501488e+16,4.127526300309207e+18,5313842681.961527,1.12923717995375e+17,2.1359994956936e+16,705682.130327,4.090587985369597e+21,1000.0,0.5120000000000001,25.672375000000006,1846155166.296875,78567.73318699999,1
2016-11-18,9946870.0,22349404.15,272434584595.99997,89646.0,0.932392641891892,1459383.09526013,2073243.13,5.24689940843214,0.72,265255.37,1605921.95,1864.35810810811,488365.0,275925.0,83.54457183,15993900.0,9.73,0.81,2.99,1211.0,42.33,98940222796900.0,499495865860037.1,7.422060288399506e+22,8036405316.0,0.8693560386541419,2129799018731.0376,4298337076092.1963,27.529953402205535,0.5184,70360411313.8369,2578985309491.8022,3475831.155268451,238500373225.0,76134605625.0,6979.695482258029,255804837210000.0,94.67290000000001,0.6561000000000001,8.940100000000001,1466521.0,1791.8288999999997,9.841455339318008e+20,1.1163434977360156e+22,2.0220259115165872e+34,720431590958136.0,0.8105811736254052,3.1081926842376893e+18,8.911497813432433e+18,144.4468962201966,0.37324799999999997,1.866347693640399e+16,4.1416491172404285e+18,6480193996.739516,1.1647523477002712e+17,2.1007441057078124e+16,583115.6705690324,4.091316985853019e+21,921.1673170000001,0.531441,26.730899000000004,1775956931.0,75848.11733699999,1
2016-11-21,10021491.0,18741837.41,281800917193.0,83383.0,0.922492992805755,1397668.69518897,1961175.94,4.70100094913096,0.7,261528.29,1566281.0,2056.06474820144,490392.0,285793.0,94.92004537,15999412.5,11.15,0.78,3.01,1214.25,44.34,100430281863081.0,351256469502875.5,7.941175693081605e+22,6952724689.0,0.8509933217757188,1953477781511.238,3846211067634.8833,22.09940992373019,0.48999999999999994,68397046470.324104,2453236170961.0,4227402.248796651,240484313664.0,81677638849.0,9009.815013042858,255981200345156.25,124.3225,0.6084,9.060099999999998,1474403.0625,1966.0356000000004,1.0064611658183294e+21,6.583191640633516e+21,2.2378305939011537e+34,579739042742887.0,0.7850353762625938,2.730314741965456e+18,7.543096606007246e+18,103.88934702668978,0.3429999999999999,1.78877626044344e+16,3.842457203088966e+18,8691812740.218288,1.1793158354631629e+17,2.3342897439572256e+16,855212.0498133353,4.0955488165672974e+21,1386.1958750000001,0.47455200000000003,27.270900999999995,1790293918.640625,87174.01850400002,2
2016-11-22,10049437.0,2958595.5438,281800917193.0,83961.0,0.95,1264052.4,1877125.54312249,4.65,0.59,298362.35,1711822.46950459,2131.6,515387.0,285635.0,101.52,16001587.5,18.625,0.78,3.0,1212.25,45.25,100991184016969.0,8753287591793.219,7.941175693081605e+22,7049449521.0,0.9025,1597828469945.7598,3523600304642.903,21.622500000000002,0.34809999999999997,89020091897.52249,2930336167100.7925,4543718.56,265623759769.0,81587353225.0,10306.310399999998,256050802520156.25,346.890625,0.6084,9.0,1469550.0625,2047.5625,1.0149045413339369e+21,2.5897437662679253e+19,2.2378305939011537e+34,591878831232681.0,0.8573749999999999,2.0197389122232653e+18,6.61424013559938e+18,100.54462500000002,0.20537899999999998,2.656024381576077e+16,5.016215294045093e+18,9685390482.495998,1.368990326760656e+17,2.3304203638422876e+16,1046296.6318079998,4.097219320971501e+21,6460.837890625,0.47455200000000003,27.0,1781462063.265625,92652.203125,1
2016-11-23,10076772.0,19866229.88,281800917193.0,89131.0,0.95,1371590.0,2059234.73,5.2,0.709547509246679,278014.44640229,1723439.7,1883.83,478502.0,276924.0,108.95,16003425.0,18.62,0.8,3.01,1185.35,45.37,101541333939984.0,394667089645004.75,7.941175693081605e+22,7944335161.0,0.9025,1881259128100.0,4240447673238.173,27.040000000000003,0.503457667878166,77292032408.3718,2970244399536.09,3548815.4688999997,228964164004.0,76686901776.0,11870.1025,256109611730625.0,346.7044,0.6400000000000001,9.060099999999998,1405054.6224999998,2058.4368999999997,1.0232088706890805e+21,7.840547128958232e+21,2.2378305939011537e+34,708086537235091.0,0.8573749999999999,2.580316207510679e+18,8.732077119479737e+18,140.60800000000003,0.35722713425409447,2.1488301601321344e+16,5.119037116863158e+18,6685365044.777886,1.0955981040424202e+17,2.1236443587417024e+16,1293247.6673750002,4.0986309631101774e+21,6455.635928000001,0.5120000000000001,27.270900999999995,1665481496.7803745,93391.28215299998,2
2016-11-25,10130285.0,2972537.33,281800917193.0,95448.0,0.94,1450482.78,2129276.73548223,4.78,0.77,263360.15,1465067.39633129,2074.91,523079.0,315387.0,138.07,16007350.0,12.9666666666667,0.81,3.02,1187.7,44.88,102622674181225.0,8835978178243.53,7.941175693081605e+22,9110320704.0,0.8835999999999999,2103900295076.5286,4533819416265.862,22.8484,0.5929,69358568608.0225,2146422475792.9453,4305251.508099999,273611640241.0,99468959769.0,19063.3249,256235254022500.0,168.13444444444534,0.6561000000000001,9.1204,1410631.29,2014.2144000000003,1.0395969369179509e+21,2.6265274981894287e+19,2.2378305939011537e+34,869561890555392.0,0.8305839999999999,3.0516711488454236e+18,9.653756205932524e+18,109.21535200000001,0.456533,1.82662830323941e+16,3.1446535880369316e+18,8933009406.671768,1.4312050316562203e+17,3.1371216814665604e+16,2632073.2689429997,4.1016473934770654e+21,2180.1432962963136,0.531441,27.543608,1675406783.1330001,90397.94227200001,2
2016-11-28,10202673.0,2508383.0935,281800917193.0,88951.0,0.9,1511320.32,2297377.53038872,5.29,0.79,271509.89,1514724.19163004,1820.3,515310.0,298530.0,109.57,16013112.5,9.76666666666667,0.83,2.98,1187.0,43.84,104094536344929.0,6291985743756.63,7.941175693081605e+22,7912280401.0,0.81,2284089109644.903,5277943517134.974,27.9841,0.6241000000000001,73717620367.8121,2294389376709.2783,3313492.09,265544396100.0,89120160900.0,12005.584899999998,256419771937656.25,95.38777777777783,0.6889,8.8804,1408969.0,1921.9456000000002,1.0620425154139258e+21,1.5782710664182153e+19,2.2378305939011537e+34,703805253949351.0,0.7290000000000001,3.4519902840970496e+18,1.21254288429267e+19,148.035889,0.4930390000000001,2.0015062997126424e+16,3.475367093920513e+18,6031549651.427,1.36837682754291e+17,2.6605041633477e+16,1315451.9374929997,4.1060786552620324e+21,931.6206296296303,0.5717869999999999,26.463592,1672446203.0,84258.09510400002,1
