Date,Bitcoin_my_wallet_num_users,Volume,Difficulty,wallet_num_transaction,Bitcoin_Avg_Block_Size,Miners_Revenue,Hash_Rate,Bitcoin_Cost_Transaction,Bitcoin_Cost_percentage_of_Transaction_Volume,Estimated_Transaction_Volume,Total_Output_Volume,num_transaction_per_Block,num_of_unique_addresses,num_of_transaction,Total_transaction_fees,Total_Bitcoins,Median_transaction_confirmation_time,Class
2019-01-14,32350802.0,170721560.2716,5862614531725.31,60436.0,0.956647966443,6784730.48244,43423390.2168908,20.768417535,1.15355414713,163190.801066,943758.900935683,2192.51677852,455376.0,326685.0,19.99425343,17482112.5,6.56666666666667,2
2016-06-01,7464378.0,6420111.8632,199312067531.0,68170.5,0.840414423611,1972575.77046,1426731.35290631,8.41596420618,1.0162677264,359797.599812,2351967.05419539,1639.05594406,405301.0,234385.0,56.18497783,15610000.0,10.85,2
2016-06-11,7579535.0,24538115.3284,196061423939.0,61471.5,0.696120801282,2364669.10434,1520417.53468,11.0934518568,1.44840202632549,276052.78961848,1894576.34459,1366.40384615,375798.0,213159.0,46.24529278,15647200.0,8.68333333333,1
2014-05-18,1623695.0,1830522.70062,8853416309.13,21467.0,0.185464156976744,2674403.24760663,77898.711001,41.9474754941751,6.29591335319,70443.0,478218.721478,290.186046511628,127935.0,49912.0,8.71450665,12789750.0,7.18333333333,2
2014-04-23,1538908.0,2950180.15545,6978842649.59,26692.0,0.247278388666,1813512.4,50997.2620227,26.8037127359,4.13047202661976,145143.83210425,559681.808037,406.0,129810.0,67659.0,14.18530262,12681750.0,7.6,3
2012-09-07,22176.0,339342.782875,2694047.95296,2845.0,0.0834436488095238,117850.453321664,18.7490590191,3.10918249582271,3.95668758442,177497.0,11470487.2225,199.303571428571,33314.0,33483.0,19.96330059,9894050.0,10.0333333333,2
2013-02-20,121141.0,2938056.6908,3651011.63069321,13064.0,0.132853357925,148166.19664,31.3982496568025,2.51146173707,1.96245028291,253357.0,1200831.67776048,400.0,42228.0,58996.0,47.39446,10805950.0,8.53333333333333,2
2014-07-15,1860837.0,2372823.4128,17336316978.5078,32561.0,0.22431528496,2562788.76,118927.432811316,37.8176510691,3.85433743475,107334.0,564831.830035056,413.0,154269.0,67767.0,12.33196333,13025950.0,8.4,2
2017-12-13,20390317.0,2027550684.5,1590896927260.0,88936.0,1.05706467204301,50475052.9011524,14709608.2285,116.015401821198,1.05694566912,277147.447668,3267550.7084,2282.68279569892,958476.0,424579.0,604.2979452,16739462.5,13.1,3
2014-09-21,2232406.0,4898291.21151,29829733124.0,26974.0,0.217996268292683,1959830.14130346,232806.520022,29.9105679120837,4.61599353271,85247.0,507462.729314,364.634146341463,175943.0,59800.0,9.33716279999999,13295250.0,6.38333333333,2
2014-05-07,1590435.0,3441714.012,8000872135.96816,30102.0,0.230565009973,1727589.5,64829.2583176404,25.259741494,4.8438046035,80784.0,840071.956870138,415.0,139545.0,68393.0,13.58134445,12743550.0,7.98333333333333,2
2013-03-16,143822.0,954491.447,4847647.15206561,7197.0,0.0758208946641,242238.3414,42.4121010717338,7.09045607657,3.85410996545,132482.0,2307843.52784695,267.0,41008.0,34164.0,31.01708237,10910350.0,7.35,2
2012-03-24,3219.0,272755.28416549996,1498294.36281651,46.0,0.0160164005028,39163.42722,12.810666082748,6.26715109938,6.60968188482,126527.0,821356.542658391,47.0,10821.0,6249.0,13.87452827,8642450.0,7.90833333333333,3
2013-11-03,524402.0,5415906.61934,390928787.638,10703.0,0.106890826225,1140581.7,3886.63508789,27.096063572,3.78425863277042,138504.465146,793106.557243,407.0,77104.0,42094.0,67.37958812,11948650.0,6.08333333333,2
2019-08-18,41313448.0,91003712.31,10016798869144.1,47844.0,0.949509166667,16497323.4009,62740159.3489764,59.6939677632,1.78689695719,90060.9703333,966183.225539812,2193.37301587,407213.0,276365.0,29.17234292,17883600.0,7.9875,2
2021-03-06,69134392.0,757198942.4943999,21473685655440.383,94263.0,1.352091625,49711918.89213497,162254330.9888254,172.63300803275064,1.766586368849644,58172.98088044998,1532927.6924776402,1894.4934210526317,677322.0,287963.0,77.90309706999999,18646687.5,10.366666666666667,2
2015-09-25,4332591.0,15237774.66,59335351233.9,69609.0,0.428839268292683,1145777.71973395,477831.361961,8.12308737014684,1.29464330457,314913.0,1449833.86953,781.5,255255.0,128166.0,27.11947875,14652725.0,8.15,3
2013-03-10,138195.0,2105337.5239,4367876.0008422,16943.0,0.165607472902,224663.0282,40.168734336471,3.32292601982,2.47397600094,190220.0,1241733.73357707,246.0,42498.0,67610.0,56.8499929,10885200.0,7.11666666666667,3
2019-05-26,38557767.0,62381654.186,6704632680587.0,58727.0,1.0013564303,17530637.7421,54992701.222735,46.8643409346,2.06488867099,103884.822317,850401.163688008,2267.1030303,476819.0,374072.0,95.88613898,17723950.0,6.85,2
2013-09-14,432581.0,842965.754458,112628548.666,10232.0,0.0900672431192659,899652.526859019,1024.57958056,15.856819776844,5.82629274841,78935.0,410950.214061,199.816513761468,42924.0,43560.0,20.23750549,11704550.0,5.63333333333,3
2018-04-30,24457182.0,418094847.724,4022059196160.0,46183.0,0.748396935483871,18355130.6040407,30990335.3017,85.3302338094099,1.76571135625,111808.711242,1217251.51253,1387.78709677419,480942.0,215107.0,36.71911167,17007012.5,10.525,3
2013-03-01,129129.0,4230277.5168,4367876.0008422,13419.0,0.180614871979,130023.7632,34.3062704062833,2.14351972832,1.49423199233,254579.0,1647857.63740179,410.0,40918.0,60659.0,54.50251001,10848250.0,9.18333333333333,2
