Date,Bitcoin_my_wallet_num_users,Volume,Difficulty,wallet_num_transaction,wallet_transaction_volume,Bitcoin_Avg_Block_Size,Miners_Revenue,Hash_Rate,Bitcoin_Cost_Transaction,Bitcoin_Cost_percentage_of_Transaction_Volume,Estimated_Transaction_Volume,Total_Output_Volume,num_transaction_per_Block,num_of_unique_addresses,num_of_transaction,Total_transaction_fees,Total_Bitcoins,Median_transaction_confirmation_time
2016-06-24,7732453.0,117308802.54,209453158595.0,59293.0,0.0,0.942676705426357,2182850.42645951,1353556.48,9.11191528827647,0.99,332485.11,2799621.35,1842.05426356589,437104.0,237625.0,74.11847429,15695000.0,9.78
2016-06-25,7742281.0,10751720.0,209453158595.0,62887.0,0.0,0.79,2760622.54,1728387.51609681,13.27,1.8,233794.12,2121582.98353525,1271.07,409197.0,210998.0,62.41,15699625.0,7.78333333333333
2016-06-26,7752577.0,50909007.76,209453158595.0,49930.0,0.0,0.76,2297205.75,1530560.02,12.68,1.57281784319499,235357.01111286,1821174.88,1250.03,387274.0,183755.0,55.03,15703275.0,7.78
2016-06-27,7762999.0,59731341.43,209453158595.0,55294.0,0.0,0.777207469387755,2391834.81733159,1530560.02,11.0208074374005,1.17,316891.76,2170091.79,1476.38775510204,379861.0,217029.0,61.78464957,15706025.0,7.04
2016-06-28,7773839.0,5574406.0895,209453158595.0,59049.0,0.0,0.76,2418860.27,1551383.97529172,11.52,1.19,315477.27,1865761.06385115,1429.91,428929.0,213058.0,58.5,15710650.0,8.7
2016-06-29,7784628.0,68912927.9,209453158595.0,58261.0,0.0,0.76,2340735.09,1520148.05,10.6,1.29691345995263,325719.89473331,1988551.27,1535.01,370956.0,224112.0,61.68,15714300.0,8.69
2016-06-30,7794814.0,66687600.54,209453158595.0,61053.0,0.0,0.79751048,2633620.98633594,1561795.94,10.7518871025575,1.12,337666.89,2084880.76,1546.4,402792.0,231960.0,62.5040288,15717325.0,9.88
2016-07-01,7805180.0,5019136.608,209453158595.0,57982.0,0.0,0.75,2649743.25,1634679.7592,12.77,1.37,290271.62,2011713.67178097,1340.18,375377.0,210409.0,58.85,15721925.0,8.16666666666667
2016-07-02,7815620.0,45483640.65,209453158595.0,51830.0,0.0,0.69,2625265.08,1551383.97,13.38,1.57157494391838,246540.96424392,2151502.29,1334.73,348963.0,198875.0,52.92,15725650.0,8.16
2016-07-03,7824850.0,57134569.79,209453158595.0,46383.0,0.0,0.614648811688312,2740471.37629679,1603443.84,15.1511055988455,1.68,230927.27,1737085.84,1150.17532467532,352911.0,177127.0,45.47185343,15728550.0,8.09
2016-07-04,7835149.0,4817101.131,209557682217.146,55851.0,0.0,0.73,2555599.5,1601825.83564846,12.12,1.58,241008.68,2599568.95010437,1416.55,403350.0,213900.0,55.14,15733275.0,7.63333333333333
2016-07-05,7846764.0,31161665.02,213398925331.0,56739.0,0.0,0.78,2420500.04,1538177.12,11.43,1.26533063433238,306489.20730895,2054743.9,1482.47,384212.0,214959.0,55.87,15736900.0,7.63
2016-07-06,7859275.0,27360174.45,213398925331.0,56811.0,0.0,0.797548,2396656.07126144,1485136.53,11.1632815127855,1.3,271525.3,2039637.04,1533.50714285714,373956.0,214691.0,55.67845334,15739750.0,8.51
2016-07-07,7870956.0,2399003.3312,213398925331.0,56175.0,0.0,0.82,2195264.88,1463920.30012906,10.28,1.05,331850.07,2830532.13542546,1571.1,364414.0,216812.0,56.79,15743825.0,8.75
2016-07-08,7882776.0,46643049.37,213398925331.0,52612.0,0.0,0.77,2401373.19,1538177.12,11.56,1.30221215665776,294707.03666184,2290691.94,1453.11,363255.0,210701.0,57.25,15747450.0,8.75
2016-07-09,7893747.0,78574448.68,213398925331.0,47722.0,0.0,0.658053181208053,2183467.64173552,1580609.59,11.5096841009321,1.46,216545.87,1891222.92,1244.3288590604,355380.0,185405.0,47.40040469,15750450.0,9.19
2016-07-10,7905647.0,4006561.526,213398925331.0,41726.0,0.0,0.58,1267110.0,1654866.42623285,7.94,1.25,158229.32,1522989.68799824,1042.35,325550.0,162608.0,38.56,15752537.5,6.8
2016-07-11,7917882.0,26402272.48,213398925331.0,51775.0,0.0,0.79,1162507.11,1516960.89,5.49,0.727605184941143,260347.87276213,2224457.95,1525.09,392909.0,218089.0,57.33,15754325.0,6.79
2016-07-12,7930745.0,48343367.13,213398925331.0,54288.0,0.0,0.775825874125874,1208033.63462136,1516960.89,5.51527906453499,0.64,285684.82,2314128.38,1531.70629370629,379937.0,219034.0,51.17140866,15755987.5,7.96
2016-07-13,7942210.0,2846618.325,213398925331.0,56325.0,0.0,0.81,1070321.94,1379055.35519404,5.06,0.58,285567.98,2253579.81889679,1677.63,367252.0,218093.0,53.55,15757725.0,10.7333333333333
2016-07-14,7953019.0,34318017.31,213398925331.0,53961.0,0.0,0.79,1175290.03,1506352.77,5.49,0.736771905475706,247181.32203016,2136183.92,1553.9,369011.0,220655.0,58.38,15759487.5,10.73
2016-07-15,7963235.0,26928546.83,213398925331.0,54377.0,0.0,0.790217274074074,1173602.64682308,1432095.94,5.41324640373743,0.62,281068.3,3349411.14,1600.6,367739.0,216081.0,55.22548963,15761175.0,9.23
2016-07-16,7972942.0,2142395.5036,213398925331.0,47526.0,0.0,0.68,1302095.02,1665474.54434972,7.32,1.02,195758.01,1965918.49664542,1160.45,356533.0,182192.0,50.67,15761512.5,7.76666666666667
2016-07-17,7982245.0,26346610.59,213398925331.0,41843.0,0.0,0.7,1266649.0,1580609.59,7.59,0.81159128177808,238754.52589272,2055306.59,1147.73,327405.0,171013.0,47.87,15765000.0,7.76
2016-07-18,7992529.0,30616321.58,213402065458.0,51512.0,0.0,0.819096189189189,1315012.07276704,1581302.69,5.87712266209777,0.66,290402.48,2274871.73,1505.64189189189,384160.0,222835.0,59.07113707,15766850.0,7.26
2016-07-19,8003788.0,2028219.0744,213492501107.0,57608.0,0.0,0.86,1084448.36,1358434.53362342,5.05,0.47,351789.34,2539145.56392854,1735.51,373620.0,222146.0,61.86,15767062.5,9.8
2016-07-20,8015050.0,21835386.17,213492501107.0,54990.0,0.0,0.79,1253687.59,1591915.46,5.68,0.773349188814563,254252.92478713,2456917.48,1516.19,378263.0,227429.0,64.19,15770325.0,9.8
2016-07-21,8026140.0,19396531.87,213492501107.0,58341.0,0.0,0.809272631578947,1161033.13308396,1411498.38,5.28877014815405,0.82,209345.48,2207379.88,1636.13533834586,364285.0,217606.0,60.4162541,15771987.5,8.71
2016-07-22,8036289.0,1667556.32,213492501107.0,55532.0,0.0,0.86,1049710.54,1369047.30341735,4.91,0.67,250316.54,2421306.20175064,1716.31,368179.0,221404.0,65.19,15772587.5,10.5166666666667
2016-07-23,8045809.0,22033362.32,213492501107.0,48765.0,0.0,0.82,1073869.3,1390272.84,5.67,0.978336683470977,176274.33123307,1834612.75,1494.62,338444.0,195796.0,60.03,15775237.5,10.51
2016-07-24,8055026.0,23219394.38,213492501107.0,42824.0,0.0,0.791551411290322,1067915.61424964,1337208.99,5.73700939724215,0.82,197365.69,1865551.59,1482.98387096774,352244.0,183890.0,50.9057638,15776787.5,9.8
2016-07-25,8066462.0,944103.9448,213492501107.0,57586.0,0.0,0.91,1083868.56,1400885.61279915,4.67,0.82,208032.78,1927857.04675702,1822.21,394635.0,240533.0,69.86,15778137.5,9.91666666666667
2016-07-26,8078936.0,30492846.55,213492501107.0,58434.0,0.0,0.92,1058492.0,1369047.3,4.63,0.620609102494499,271397.09171608,2310580.41,1842.42,407264.0,237673.0,70.79,15780037.5,9.91
2016-07-27,8091577.0,27438393.38,213492501107.0,59044.0,0.0,0.9217874453125,1144988.34874322,1358434.53,4.73905287819979,0.64,258845.18,2515469.55,1840.6484375,372678.0,235603.0,74.91411699,15781637.5,10.65
2016-07-28,8102635.0,1748153.5991,213492501107.0,58240.0,0.0,0.87,1126800.22,1453949.46176882,4.94,0.69,258185.15,2460612.93581536,1729.53,393901.0,236946.0,72.36,15783337.5,10.3
2016-07-29,8113706.0,16612345.86,213492501107.0,58742.0,0.0,0.82,1216861.96,1560077.15,5.43,0.839491038327294,236799.97310573,2139879.12,1574.24,358526.0,231414.0,72.26,15783687.5,10.3
2016-07-30,8123646.0,11399491.45,213492501107.0,51901.0,0.0,0.870160470588235,1051981.06383704,1262919.6,5.19471168750698,0.99,156642.55,1878531.69,1676.33613445378,364415.0,199484.0,65.72047583,15786662.5,10.36
2016-07-31,8133328.0,467480.8008,213492501107.0,50449.0,0.0,0.79,1205755.02,1634366.54826568,6.48,0.85,234107.28,1858564.33696223,1248.4,344751.0,192254.0,72.55,15788587.5,7.88333333333333
2016-08-01,8144534.0,39937694.38,213492501107.0,59343.0,0.0,0.81,1158954.11,1623753.77,5.33,0.70328339461937,289208.7033261,1726830.89,1470.9,401276.0,225049.0,73.17,15789212.5,7.88
2016-08-02,8156634.0,57403494.65,210798472403.0,62768.0,0.0,0.859341909090909,1192809.47297064,1555605.72,4.75037424818455,0.38,528295.18,3536817.41,1630.50649350649,412309.0,251098.0,81.38920804,15792425.0,8.34
2016-08-03,8171299.0,11515126.1064,201893210853.0,64995.0,0.0,0.79,1187784.0,1686075.87924624,4.99,0.59,363680.12,2478092.16795297,1461.6,403778.0,245549.0,76.68,15794500.0,7.5
2016-08-04,8183832.0,24001987.5,201893210853.0,61549.0,0.0,0.78,1102137.72,1535533.39,4.92,0.544136991773067,363684.39618557,3004674.78,1515.26,384713.0,231835.0,69.53,15794750.0,7.5
2016-08-05,8195575.0,16566325.51,201893210853.0,63889.0,0.0,0.701046035502959,1242755.64397669,1696112.04,5.44485569818566,0.79,273623.66,2291567.35,1350.55621301775,381030.0,228244.0,74.55527344,15798525.0,7.48
2016-08-06,8206927.0,2754594.2024,201893210853.0,57042.0,0.0,0.61,1232269.96,1676039.71329835,6.43,1.08,198726.12,1516812.65860048,1176.95,342340.0,196551.0,59.93,15800250.0,6.65
2016-08-07,8217306.0,20475426.29,201893210853.0,51099.0,0.0,0.76,1101643.4,1485352.56,5.9,0.744034009875451,260971.02959584,1875748.71,1300.09,344197.0,192414.0,66.98,15802450.0,6.65
2016-08-08,8229264.0,15361103.59,201893210853.0,59612.0,0.0,0.839246162162162,1155198.82591718,1495388.72,4.88478883126565,0.83,233934.96,1974802.12,1589.83108108108,411266.0,235295.0,86.44357031,15804300.0,8.05
2016-08-09,8241749.0,1885946.7891,201893210853.0,58556.0,0.0,0.88,949947.25,1254520.74348679,4.23,0.64,252030.11,2222267.86115352,1869.63,393099.0,233704.0,75.28,15805787.5,12.7
2016-08-10,8254418.0,34991566.07,201893210853.0,72246.0,0.0,0.83,1123923.75,1525497.22,4.73,0.662003020360872,295914.43462436,2174752.25,1615.66,409835.0,245581.0,75.73,15807737.5,12.69
2016-08-11,8267543.0,26073725.34,201893210853.0,65011.0,0.0,0.860473213333333,1158024.44083935,1505424.89,4.54992609802703,0.61,316658.44,2254855.17,1696.76666666667,408263.0,254515.0,79.92226711,15809612.5,8.11
2016-08-12,8279883.0,1488764.2651,201893210853.0,66845.0,0.0,0.8,1093307.25,1495388.72623625,4.85,0.74,259072.95,1924492.13278683,1563.57,389496.0,232973.0,70.76,15811287.5,8.73333333333333
2016-08-13,8291140.0,11882577.72,201893210853.0,67354.0,0.0,0.66,1197995.5,1645931.21,5.67,1.15537422129249,184105.52463484,2087321.6,1324.73,361767.0,217257.0,63.74,15813512.5,8.73
2016-08-14,8301680.0,15817470.27,201893210853.0,55970.0,0.0,0.639753122699387,1221143.85479657,1645931.21,6.03886899421687,1.03,204252.4,1718002.71,1228.06134969325,360393.0,200174.0,61.62650466,15815550.0,8.21
2016-08-15,8313574.0,2730947.824,203483855226.699,61040.0,0.0,0.8,1035485.42,1577645.90337332,5.27,0.88,213376.76,2077130.22974422,1389.69,384259.0,202896.0,68.34,15816812.5,7.83333333333333
2016-08-16,8325833.0,20633789.33,217375482757.0,65414.0,0.0,0.92,984960.0,1469587.96,4.0,0.567108898121273,317202.06907298,2767413.52,1885.63,423764.0,256447.0,84.29,15819062.5,7.83
2016-08-17,8338537.0,21788909.85,217375482757.0,62678.0,0.0,0.949801211382114,937466.832930533,1329112.64,3.86973628281872,0.56,284474.55,1999807.95,1934.9837398374,394403.0,238003.0,73.73160399,15820600.0,10.56
2016-08-18,8351388.0,2345756.1316,217375482757.0,67897.0,0.0,0.79,1105741.56,1664092.25424309,4.78,0.8,247545.69,2327792.80487529,1555.46,405409.0,239541.0,76.47,15822362.5,8.15
2016-08-19,8364568.0,15567926.13,217375482757.0,67999.0,0.0,0.79,1108626.82,1664092.25,4.67,0.718303727170061,286380.37111821,2377047.79,1598.01,402063.0,246095.0,80.79,15824450.0,8.15
2016-08-20,8376577.0,16537121.82,217375482757.0,63971.0,0.0,0.714048735483871,1153764.11771597,1685703.84,5.54097566906778,1.02,195430.84,2110969.43,1343.38064516129,400866.0,208224.0,61.21304534,15826387.5,9.05
2016-08-21,8389115.0,1404742.3224,217375482757.0,54200.0,0.0,0.61,1182381.62,1761344.39897158,6.55,1.52,136485.18,1338909.57673911,1134.38,357816.0,184904.0,50.66,15827900.0,6.81666666666667
2016-08-22,8401982.0,19463587.59,217375482757.0,62871.0,0.0,0.78,1168789.12,1718121.22,5.25,0.822608373697904,248080.29719998,1991498.22,1445.28,408558.0,229801.0,66.08,15830400.0,6.81
2016-08-23,8415070.0,19520117.27,217375482757.0,66210.0,0.0,0.828971619047619,1216079.79066823,1588451.69,4.55167379316782,0.67,283118.2,2090785.99,1625.99319727891,398308.0,239021.0,67.65790776,15832237.5,7.08
2016-08-24,8428792.0,2443582.7052,217375482757.0,61596.0,0.0,0.75,1110792.9,1653286.46038437,4.82,0.73,270871.31,2098712.58072255,1555.26,409928.0,237956.0,65.72,15833500.0,7.4
2016-08-25,8442686.0,18023876.4,217375482757.0,55999.0,0.0,0.86,940023.47,1404753.2,4.16,0.696838160637024,249816.95810783,2132803.99,1800.06,393474.0,234009.0,64.61,15835762.5,7.4
2016-08-26,8455634.0,12305907.42,217375482757.0,61473.0,0.0,0.844412340909091,1031828.28690519,1426364.78,4.46186368686164,0.79,214451.96,2092780.6,1717.93181818182,383173.0,226767.0,62.44953714,15837412.5,9.88
2016-08-27,8467464.0,1900372.1955,217375482757.0,51144.0,0.0,0.68,1024500.66,1556034.31565588,5.51,1.09,169458.64,1464561.62205704,1327.06,364840.0,191098.0,55.47,15839062.5,8.7
2016-08-28,8478843.0,6969155.03,217375482757.0,43940.0,0.0,0.6,1091820.34,1642480.66,6.41,1.35920273124944,143429.89937029,1302221.63,1147.95,331778.0,174489.0,48.91,15841112.5,8.69
2016-08-29,8491403.0,13006720.33,218441791495.0,57758.0,0.0,0.808922046979866,1163538.90681157,1635101.52,5.0470152980462,0.76,250987.84,1714220.63,1511.95973154362,386989.0,225282.0,64.37949671,15842975.0,7.29
2016-08-30,8504950.0,1333109.475,220755908330.0,60064.0,0.0,0.78,1194622.05,1810682.89469399,4.84,0.8,264413.93,1814694.81156353,1542.33,419511.0,254486.0,68.3,15844600.0,7.98333333333333
2016-08-31,8518439.0,15333990.49,220755908330.0,62316.0,0.0,0.83,970161.44,1481467.82,4.44,0.633937094635041,274115.54400524,1783742.78,1676.86,390847.0,226377.0,62.71,15846700.0,7.98
2016-09-01,8531200.0,14999479.54,220755908330.0,59451.0,0.0,0.849244964285714,1035320.33588952,1547310.83,4.35986766901164,0.65,280787.82,1788232.59,1696.18571428571,384065.0,237466.0,63.48703333,15848450.0,8.55
2016-09-02,8543378.0,1629719.65,220755908330.0,58876.0,0.0,0.72,1109403.0,1678996.86598897,5.05,0.85,231019.71,1595134.29340226,1476.18,389622.0,225856.0,57.33,15850175.0,6.96666666666667
2016-09-03,8555129.0,40400922.25,220755908330.0,46800.0,0.0,0.76,959616.0,1382703.3,5.43,0.930505264757427,177025.4419439,1308424.92,1446.06,361959.0,182204.0,51.54,15851937.5,6.96
2016-09-04,8567518.0,22587938.84,220755908330.0,47936.0,0.0,0.579355497206704,1380345.26421974,1964316.59,7.5328265275793,1.23,185085.97,1160632.75,1023.7094972067,347566.0,183244.0,46.63006916,15854175.0,10.38
2016-09-05,8581092.0,2386266.845,220755908330.0,56005.0,0.0,0.88,1072259.87,1536337.00155853,4.87,0.69,260037.07,1713681.50703497,1626.3,422792.0,227683.0,63.04,15855700.0,9.96666666666667
2016-09-06,8594507.0,14155539.59,220755908330.0,59567.0,0.0,0.86,1044942.9,1492441.65,4.65,0.783208752001334,224855.21839148,1600893.41,1706.75,413110.0,232118.0,60.65,15857625.0,9.96
2016-09-07,8608331.0,16922951.23,220755908330.0,62424.0,0.0,0.809331835526316,1227879.9212051,1668023.03,4.86067700336518,0.84,231650.64,1603741.19,1650.05921052632,400704.0,250809.0,63.76239601,15859525.0,8.81
2016-09-08,8622584.0,2769704.9361,220755908330.0,61679.0,0.0,0.81,1134450.0,1580232.34446021,5.16,0.75,245006.01,1626880.30093213,1576.43,399896.0,227006.0,59.6,15861225.0,7.96666666666667
2016-09-09,8638044.0,16550749.95,220755908330.0,63958.0,0.0,0.81,1120494.37,1569258.5,5.22,0.786098217676244,237236.29678988,1761844.57,1553.1,380834.0,222094.0,64.1,15863100.0,7.96
2016-09-10,8651037.0,13826608.28,220755908330.0,55303.0,0.0,0.646603348387097,1270465.14445106,1700944.53,6.4492580710634,1.26,157018.8,1478034.97,1247.22580645161,355122.0,193320.0,51.15995466,15865037.5,9.36
2016-09-11,8664649.0,948942.5085,220755908330.0,45119.0,0.0,0.59,1251012.5,1799709.05896857,7.09,1.28,163733.67,1506619.98466319,1099.94,373779.0,180391.0,47.43,15866787.5,7.43333333333333
2016-09-12,8679314.0,24913919.86,224586991480.0,55677.0,0.0,0.69,1245625.42,1829872.71,6.13,1.02533905191029,221654.21133419,1672258.49,1280.05,393992.0,208649.0,55.92,15869125.0,7.43
2016-09-13,8695382.0,32818905.11,225832872179.0,62502.0,0.0,0.780871266666667,1290425.53589363,1863551.35,5.37932824714086,0.9,237702.68,1993041.53,1453.85454545455,404798.0,239886.0,68.05656902,15871187.5,6.83
2016-09-14,8709911.0,2112952.4274,225832872179.0,64166.0,0.0,0.76,1197718.89,1751289.22289128,5.32,0.91,219075.96,1897616.61809989,1485.89,388645.0,231800.0,62.36,15872362.5,7.33333333333333
2016-09-15,8724302.0,11891587.39,225832872179.0,63112.0,0.0,0.75,1179081.75,1728836.79,5.2,0.991283174840725,202780.22418711,1564540.18,1516.15,398012.0,233488.0,59.69,15875062.5,7.33
2016-09-16,8738021.0,12836700.34,225832872179.0,59508.0,0.0,0.774627057553957,1121897.37515543,1571669.81,5.17704805199407,0.96,187558.46,1901247.27,1518.90647482014,377920.0,211128.0,63.99372021,15876800.0,8.09
2016-09-17,8751604.0,1586068.0416,225832872179.0,57298.0,0.0,0.75,1239350.12,1829872.71366204,5.91,1.37,152553.93,1475509.56483544,1322.26,376568.0,215529.0,57.63,15877900.0,8.5
2016-09-18,8765726.0,9289978.56,225832872179.0,53398.0,0.0,0.67,1112983.75,1627800.88,5.97,1.12572731974015,165788.73803041,1626466.7,1321.4,366454.0,191603.0,53.02,15880650.0,8.5
2016-09-19,8780464.0,12354975.67,225832872179.0,57564.0,0.0,0.835041233082707,1050392.16564215,1493086.32,4.69890026680753,0.78,221106.77,2074708.0,1680.75187969925,399754.0,223540.0,66.12043758,15882312.5,7.7
2016-09-20,8796190.0,1507194.325,225832872179.0,68572.0,0.0,0.78,1166565.27,1717610.58398952,4.87,0.81,243390.68,2268567.272119,1620.83,419627.0,247987.0,69.34,15883400.0,8.28333333333333
2016-09-21,8811616.0,20607535.08,225832872179.0,66259.0,0.0,0.71,1241468.76,1863551.35,5.34,0.962740880342977,222276.0453044,1867494.6,1441.06,408745.0,239216.0,64.96,15886275.0,8.28
2016-09-22,8827132.0,12923838.33,225832872179.0,64496.0,0.0,0.762582106382979,1130268.14869535,1582896.02,4.83274605324744,0.91,198504.19,2326674.02,1639.90780141844,391223.0,231227.0,62.72699094,15888037.5,6.7
2016-09-23,8842084.0,1382424.16,225832872179.0,64095.0,0.0,0.8,1027531.44,1526764.96354624,4.76,0.73,238546.44,2253377.47809898,1641.08,389323.0,223187.0,60.05,15888937.5,9.88333333333333
2016-09-24,8856888.0,6905876.28,225832872179.0,57430.0,0.0,0.63,1258908.62,1874777.56,6.15,1.29859697399363,170168.76036091,2031871.05,1260.53,368915.0,210510.0,59.47,15891812.5,9.88
2016-09-25,8871122.0,6562797.42,234688749068.0,52246.0,0.0,0.570905935135135,1430506.21156199,2230413.26,7.29340313944838,0.92,256012.68,1861238.25,1057.52432432432,374974.0,195642.0,49.59149659,15894125.0,7.0
2016-09-26,8886648.0,650995.4232,241227200229.0,64288.0,0.0,0.77,1165493.71,1834694.78230379,5.2,0.79,249096.67,2278155.60187457,1508.29,430205.0,230769.0,60.52,15894500.0,6.95
2016-09-27,8902585.0,12980365.42,241227200229.0,67693.0,0.0,0.76,1276511.72,2026558.28,5.4,0.890838347984237,241334.59311108,1775280.08,1437.91,429499.0,243008.0,63.63,15898125.0,6.95
2016-09-28,8918780.0,9494530.32,241227200229.0,69454.0,0.0,0.782306155405405,1169060.70236937,1774737.43,4.95131824594944,0.76,248972.3,2545689.05,1587.80405405405,433852.0,234995.0,64.74431075,15899975.0,7.13
2016-09-29,8935190.0,1341833.2005,241227200229.0,72151.0,0.0,0.83,1083864.35,1714780.09064995,4.63,0.72,254451.07,1838851.92448829,1697.41,440834.0,242730.0,68.53,15900012.5,9.35
2016-09-30,8951582.0,12885196.88,241227200229.0,73163.0,0.0,0.84,1084454.0,1702788.62,4.48,0.735106814413734,250909.16857379,2464312.41,1767.2,446430.0,250943.0,68.45,15903537.5,9.34
2016-10-01,8966606.0,7094655.17,241227200229.0,57964.0,0.0,0.711277044585987,1254664.0524631,1882660.65,5.84159703355093,1.19,168997.84,1536124.18,1362.61146496815,391458.0,213930.0,58.7351644,15905500.0,9.28
2016-10-02,8982024.0,894828.204,241227200229.0,53426.0,0.0,0.71,1074561.0,1690797.15231918,5.74,1.12,161729.5,1443022.87015633,1366.54,396449.0,192683.0,53.42,15905525.0,8.76666666666667
2016-10-03,8999227.0,11646426.4,241227200229.0,66808.0,0.0,0.86,1164434.0,1822703.31,4.64,0.790105668708973,250027.42194966,2004659.2,1715.87,494066.0,260813.0,75.66,15909150.0,8.76
2016-10-04,9017643.0,12709516.17,241227200229.0,75200.0,0.0,0.823938892405063,1244767.25236389,1894652.12,4.70323375612627,0.74,275755.56,1906791.15,1675.07594936709,477181.0,264662.0,71.03602966,15911050.0,8.76
2016-10-05,9035936.0,1793810.0894,241227200229.0,79463.0,0.0,0.78,1281294.75,2002575.35061917,4.96,0.88,243264.07,2302843.29977642,1597.67,470499.0,266811.0,72.77,15913212.5,8.21666666666667
2016-10-06,9054910.0,10859575.08,241227200229.0,79449.0,0.0,0.82,1237023.86,1930626.53,4.67,0.881001521051492,248767.77917287,2291725.0,1704.88,499902.0,274486.0,77.72,15915225.0,8.21
2016-10-07,9073828.0,15826419.3,241227200229.0,74407.0,0.0,0.867495489510489,1140029.908164,1726771.55,4.28061274298973,0.8,232121.37,2375918.79,1862.40559440559,471181.0,266324.0,72.05178137,15916587.5,8.46
2016-10-08,9091440.0,2480451.3104,250540187707.846,72829.0,0.0,0.76,1311355.5,2171858.80432592,5.39,1.02,213666.13,2376975.88288037,1483.26,439803.0,250672.0,67.51,15919125.0,6.35
2016-10-09,9108907.0,6954834.42,258522748404.0,57362.0,0.0,0.68,1232591.35,2056197.68,6.01,1.0814983277991,194970.65518565,2698212.13,1315.92,410025.0,210548.0,58.27,15921125.0,6.34
2016-10-10,9126826.0,13372142.53,258522748404.0,52990.0,0.0,0.858421758064516,994860.923783746,1606404.44,4.46133977194096,0.68,237992.23,2601110.01,1798.35483870968,421619.0,222996.0,67.8353189,15922112.5,7.16
2016-10-11,9145528.0,1411407.4091,258522748404.0,85676.0,0.0,0.92,1114413.27,1786321.73846925,4.42,0.59,304140.41,2864039.24135116,1896.15,444786.0,263565.0,80.75,15924412.5,10.9666666666667
2016-10-12,9157725.0,14634705.6,258522748404.0,51374.0,0.0,0.86,1156671.17,1863429.15,5.08,0.620806359170592,313358.35034925,2714191.17,1625.26,413349.0,235664.0,69.03,15926212.5,10.96
2016-10-13,9176966.0,14355952.05,258522748404.0,79464.0,0.0,0.9120396875,1124610.24223968,1644958.14,4.63029319806687,0.64,259949.23,2088161.19,1794.5546875,400731.0,229703.0,67.12105979,15927662.5,9.51
2016-10-14,9194097.0,1509943.9908,258522748404.0,73587.0,0.0,0.85,1090902.33,1747768.03188358,4.72,0.74,237995.08,2021409.06019797,1762.67,423263.0,239724.0,68.01,15929512.5,10.2333333333333
2016-10-15,9210781.0,6525990.94,258522748404.0,65668.0,0.0,0.78,1135929.6,1824875.44,5.58,0.905913107895022,202679.11780487,3408105.66,1482.02,390688.0,210448.0,62.6,15931287.5,10.23
2016-10-16,9226751.0,6985758.74,258522748404.0,55967.0,0.0,0.758897684615384,1089308.27431962,1670660.61,5.37730852434711,0.91,183192.39,2461115.97,1522.12307692308,383032.0,197876.0,57.54846761,15932912.5,10.21
2016-10-17,9245471.0,824156.2854,258522748404.0,66966.0,0.0,0.92,1001040.49,1606404.44106947,4.4,0.64,254761.97,1887070.93736659,1897.85,435282.0,237232.0,72.44,15933212.5,11.2666666666667
2016-10-18,9263916.0,14579936.51,258522748404.0,75241.0,0.0,0.84,1239301.7,1991941.5,5.11,0.593476883412879,339498.1628114,2509108.68,1622.71,450933.0,251521.0,77.24,15936412.5,11.26
2016-10-19,9282480.0,20346645.9,258522748404.0,65497.0,0.0,0.807401744,1025580.94892297,1619255.67,5.15152448437572,0.66,244660.6,1956770.55,1592.664,406991.0,199083.0,62.38149631,15937975.0,9.11
2016-10-20,9300889.0,2796925.7268,258522748404.0,74623.0,0.0,0.97,1065517.32,1722065.56082647,4.12,0.6,290684.88,2465644.96871897,2017.76,415474.0,270380.0,89.31,15938712.5,13.4166666666667
2016-10-21,9320717.0,16705327.88,258522748404.0,75336.0,0.0,0.79,1302488.0,2107602.62,5.09,0.853530538827411,249142.28958803,3172355.53,1618.01,458618.0,265355.0,76.08,15941700.0,13.41
2016-10-22,9338686.0,22686988.34,257535264828.0,65454.0,0.0,0.793872953020134,1234167.03593925,1878507.28,5.6950691065362,1.0,192181.57,1351493.21,1454.41610738255,392804.0,216708.0,66.62886636,15943562.5,6.7
2016-10-23,9355461.0,2842323.4125,253618246641.0,54563.0,0.0,0.79,1186462.78,1815470.12498659,6.42,1.17,158618.72,1877896.51694901,1330.4,376683.0,191578.0,67.49,15944212.5,9.28333333333333
2016-10-24,9374635.0,17690445.87,253618246641.0,78539.0,0.0,0.88,1173414.58,1802862.69,5.39,0.750014044057204,249152.71863226,3736942.23,1587.27,406335.0,226980.0,81.14,15947150.0,9.28
2016-10-25,9394920.0,23862151.32,253618246641.0,73662.0,0.0,0.943928338129497,1198651.51325496,1752432.96,5.05696120007998,0.61,297524.65,3108006.83,1705.25179856115,432977.0,237030.0,99.0913517100001,15948887.5,9.13
2016-10-26,9414977.0,3991981.368,253618246641.0,70691.0,0.0,0.97,1204154.59,1752432.967869,5.55,0.71,262305.91,2161155.14747222,1625.35,431781.0,225924.0,125.06,15949725.0,19.8833333333333
2016-10-27,9435917.0,26863753.64,253618246641.0,87843.0,0.0,0.97,1402328.39,2042403.89,4.48,0.569377507911031,379576.74154797,3492141.35,2014.74,544308.0,326388.0,111.04,15952637.5,19.88
2016-10-28,9456182.0,22221917.84,253618246641.0,80533.0,0.0,0.816514105263158,1374557.9766865,1916329.57,5.44480745598786,0.7,281829.12,1564832.96,1650.5,434269.0,250876.0,82.18591551,15954537.5,12.44
