Date,Bitcoin_my_wallet_num_users,Volume,Difficulty,wallet_num_transaction,Bitcoin_Avg_Block_Size,Miners_Revenue,Hash_Rate,Bitcoin_Cost_Transaction,Bitcoin_Cost_percentage_of_Transaction_Volume,Estimated_Transaction_Volume,Total_Output_Volume,num_transaction_per_Block,num_of_unique_addresses,num_of_transaction,Total_transaction_fees,Total_Bitcoins,Median_transaction_confirmation_time,Bitcoin_my_wallet_num_users_2,Volume_2,Difficulty_2,wallet_num_transaction_2,Bitcoin_Avg_Block_Size_2,Miners_Revenue_2,Hash_Rate_2,Bitcoin_Cost_Transaction_2,Bitcoin_Cost_percentage_of_Transaction_Volume_2,Estimated_Transaction_Volume_2,Total_Output_Volume_2,num_transaction_per_Block_2,num_of_unique_addresses_2,num_of_transaction_2,Total_transaction_fees_2,Total_Bitcoins_2,Median_transaction_confirmation_time_2,Class
2018-01-17,22274018.0,2926596198.21,2227847638500.0,44418.0,1.06221141317,29865677.22,18494733.4362,97.2592164117,1.06573912732073,272729.60131204,2469526.19425,1890.84431138,768382.0,315771.0,675.09668652,16808037.5,13.025,496131877864324.0,8.564965307377226e+18,4.963305100370026e+24,1972958724.0,1.1282930862686085,891958675809226.9,342055164876094.25,9459.355177017893,1.135799887502351,74381435431.8243,6098559624086.89,3575292.209878106,590410897924.0,99711324441.0,455755.53615028324,282510124601406.25,169.65062500000002,1
2019-05-08,37371043.0,147447099.5428,6702169884349.0,88657.0,1.24307344737,11731703.7301,50641334.152295,29.8455120704,1.14277383138,176155.156438,1282820.63528939,2586.05921053,635596.0,393081.0,112.30765219,17689850.0,9.85416666666667,1396594854907849.0,2.1740647163584376e+16,4.491908115867469e+25,7860063649.0,1.5452315955563363,137632872410842.27,2564544724724400.0,890.7545907443922,1.3059320296869246,31030639139.696255,1645628782324.2744,6687702.2403670475,403982275216.0,154512672561.0,12613.008740430012,312930793022500.0,97.1046006944445,1
2020-04-20,47840252.0,64645648.4664,14715214060657.0,93267.0,1.04926998757764,14513595.7291591,117771058.636689,46.4250848596367,1.45227938086876,142026.36155992,839780.608285255,1930.49689440994,619559.0,310810.0,21.97670283,18336275.0,6.73333333333333,2288689711423504.0,4179059865641364.5,2.1653752485095746e+26,8698733289.0,1.1009675068311806,210644460989465.28,1.387002225240644e+16,2155.2885042244684,2.109115400096549,20171487377.949123,705231470051.953,3726818.2593264235,383853354481.0,96602856100.0,482.97546727813005,336218980875625.0,45.33777777777773,2
2012-04-03,3815.0,305609.316704,1626553.48133,83.0,0.0225462744422,35053.41,11.4007541095,4.68691135178,4.46272523797473,162582.05540081,751035.767964,40.0,13314.0,7479.0,3.95271361,8715300.0,10.0333333333,14554225.0,93397054456.28577,2645676227626.743,6889.0,0.0005083344912230009,1228741552.6281002,129.97719426528113,21.967138019444228,19.915916549656615,26432924738.35205,564054724761.2753,1600.0,177262596.0,55935441.0,15.623944882679233,75956454090000.0,100.66777777710888,2
2013-04-22,233959.0,12551729.743,8974296.01489,8803.0,0.160297951608,546637.33683,70.9322332672,9.53925270191,2.29307788433071,175413.60133714,1578962.34682,245.0,72900.0,57304.0,42.08181801,11064875.0,7.31666666667,54736813681.0,157545919541310.88,80537988962870.55,77492809.0,0.025695433289720713,298812378016.5949,5031.381716272475,90.99734211089724,5.258206183606604,30769931534.06508,2493122092675.3223,60025.0,5314410000.0,3283748416.0,1770.8794070267602,122431458765625.0,53.533611111159885,1
2017-01-30,11653093.0,1219424.7139,392963262344.0,81811.0,0.955701965753,1736959.14,2852009.21994623,7.18636326175,1.21847516822,161054.237785,1462181.22228701,1718.00684932,449341.0,250829.0,137.40589477,16134987.5,10.4333333333333,135794576466649.0,1486996632870.0972,1.5442012555203937e+23,6693039721.0,0.9133662473441485,3017027054029.539,8133956590658.303,51.6438169298301,1.4846817355687572,25938467508.507324,2137973926808.7344,2951547.5343104326,201907334281.0,62915187241.0,18880.379917544313,260337821625156.25,108.85444444444374,1
2015-11-20,4910696.0,35862566.2785,65848255179.7,68842.0,0.520788742138,1282480.0,520460.18862,8.26723737817,1.23114000981948,411522.41221077,2253779.26709,990.0,301700.0,155128.0,25.68798169,14862125.0,10.5,24114935204416.0,1286123660079805.2,4.3359927102108876e+21,4739220964.0,0.2712209139376802,1644754950400.0,270878807938.36594,68.34721386701118,1.5157057237783094,169350695751.7709,5079520984764.738,980100.0,91022890000.0,24064696384.0,659.8724033057753,220882759515625.0,110.25,1
2012-04-16,4611.0,162666.85324,1577913.48568,50.0,0.0274267133333333,40866.6135979236,11.1382676852,4.4682499013693,3.2465256276,218911.0,1161251.57938,57.18,14672.0,8577.0,5.97850946,8802600.0,10.05,21261321.0,26460505143.003696,2489810968290.807,2500.0,0.0007522246042688427,1670080106.961994,124.06100702717058,19.965257181086763,10.539928650663574,47922025921.0,1348505230612.5444,3269.5524,215267584.0,73564929.0,35.74257536330949,77485766760000.0,101.00250000000001,2
2016-09-08,8622584.0,2769704.9361,220755908330.0,61679.0,0.81,1134450.0,1580232.34446021,5.16,0.75,245006.01,1626880.30093213,1576.43,399896.0,227006.0,59.6,15861225.0,7.96666666666667,74348954837056.0,7671265433056.705,4.873317106260336e+22,3804299041.0,0.6561000000000001,1286976802500.0,2497134262478.212,26.625600000000002,0.5625,60027944936.1201,2646739513561.018,2485131.5449,159916810816.0,51531724036.0,3552.1600000000003,251578458500625.0,63.46777777777783,1
2015-11-18,4884841.0,25422981.2093,65848255179.7,70194.0,0.598407764705883,1644297.3427566,458266.832747,8.43177518694544,0.793721369265,444488.0,2009885.64119,1080.18954248366,328378.0,165269.0,27.37508755,14853350.0,8.18333333333,23861671595281.0,646327973568420.9,4.3359927102108876e+21,4927197636.0,0.3580918528602914,2703713751396.4155,210008489995.96686,71.09483280318882,0.6299936120279065,197569582144.0,4039640290661.738,1166809.4476910587,107832110884.0,27313842361.0,749.395418370165,220622006222500.0,66.96694444438988,2
2015-05-25,3467023.0,1966702.79067,48807487244.7,58854.0,0.425769496453901,932241.661014417,327541.502369,8.24212171673209,1.95238500236,173736.0,1039896.70267,752.382978723404,222322.0,106086.0,15.52614626,14203350.0,7.93333333333,12020248482529.0,3867919866829.166,2.382170811141553e+21,3463793316.0,0.18127966411060842,869074514530.9191,107283435774.14163,67.93257039342673,3.8118071974402574,30184197696.0,1081385152223.9385,566080.1466727022,49427071684.0,11254239396.0,241.06121768691202,201735151222500.0,62.93777777772489,2
2019-06-04,39072961.0,189061316.5932,7459680720542.0,86127.0,1.25325847403,17028462.3207,57106701.9552403,44.8260164967,0.770200742445,280734.766656,1741205.06778663,2433.52597403,687738.0,374763.0,217.91296317,17740812.5,9.3625,1526696281307521.0,3.57441814319542e+16,5.564683645242601e+25,7417860129.0,1.570656802728004,289968529007499.7,3261175408204646.5,2009.3717549624205,0.5932091836628293,78812009209.39876,3031795088085.843,5922048.666278659,472983556644.0,140447306169.0,47486.05951752978,314736428160156.25,87.65640625000002,2
2020-11-03,55795796.0,202098850.1063,17865273539019.508,104862.0,1.2825633857142864,15826226.373946056,124332259.04844461,47.7163542825194,0.41522439285546053,279667.716385,3210188.0381794474,2369.092857142857,727413.0,331673.0,289.3099895599999,18533081.25,16.96666666666667,3113170851273616.0,4.084394521428871e+16,3.191679986239906e+26,10996039044.0,1.6449688383748935,250469441239385.72,1.5458510640089538e+16,2276.8504660149074,0.17241129642218583,78214031588.00078,10305307240470.41,5612600.965765306,529129672569.0,110006978929.0,83700.27005920725,343475100619101.56,287.86777777777786,1
2012-06-04,8431.0,179415.3438025,1591074.96184731,522.0,0.140541343128,37559.5,11.9430075685117,0.828798711329,2.84371746088,240143.0,4645313.15018137,231.0,34449.0,45318.0,29.98382458,9157400.0,14.775,71081761.0,32189865591.76927,2531519534217.419,272484.0,0.019751869128222237,1410716040.25,142.63542978152773,0.686907303900611,8.086728997313795,57668660449.0,21578934263247.96,53361.0,1186733601.0,2053721124.0,899.0297364442122,83857974760000.0,218.300625,1
2014-10-19,2370886.0,2762915.48,35002482026.1332,28468.0,0.308277268341,1332696.9,233157.697776197,16.9893668014,2.83136555527,122273.0,454054.118035242,483.0,155800.0,78443.0,12.24408182,13401650.0,8.3,5621100424996.0,7633701949623.63,1.2251737479897777e+21,810427024.0,0.09503487417578892,1776081027269.6099,54362512032.29642,288.6385843125124,8.016630907569397,14950686529.0,206165142104.7615,233289.0,24273640000.0,6153304249.0,149.91753961485452,179604222722500.0,68.89000000000001,2
2012-07-29,15050.0,405296.121057,2036671.08869,4097.0,0.088097139307,84829.65,18.7300417587,2.22043895927,4.17893670296739,261328.27150326,948209.354648,187.0,30168.0,38204.0,21.59461114,9578500.0,14.9,226502500.0,164264945743.8504,4148029123505.7095,16785409.0,0.007761105954076964,7196069519.122499,350.8144642826458,4.930349171844041,17.463511967407964,68292465486.88158,899100980241.9766,34969.0,910108224.0,1459545616.0,466.32723028781214,91747662250000.0,222.01000000000002,1
2016-01-11,5626227.0,25254134.411,103880340815.0,84107.0,0.656381005882353,2152938.81762614,877866.357696,10.5038826811575,1.79254076233,238935.0,1754221.804,1124.68235294118,365605.0,191196.0,35.90416653,15070475.0,6.68333333333,31654430255529.0,637771304848854.2,1.0791125207840555e+22,7073987449.0,0.43083602488312955,4635145552441.442,770649341974.4414,110.33155137952045,3.213202384614618,57089934225.0,3077294137629.0146,1264910.3950173089,133667016025.0,36555910416.0,1289.109174213972,227119216725625.0,44.666944444399896,1
2015-10-25,4627736.0,34299506.0256,60883825480.1,62034.0,0.527245761290322,1623113.25054467,469115.464008,9.72454002207594,1.24511365697,313144.0,1349019.65013,848.309677419355,278147.0,131488.0,24.82972719,14760675.0,8.36666666667,21415940485696.0,1176456113600170.8,3.7068402050912737e+21,3848217156.0,0.2779880927986112,2634496624093.6846,220069318571.44113,94.56667864095674,1.550308018773207,98059164736.0,1819854016436.8674,719629.3088033302,77365753609.0,17289094144.0,616.5153523298253,217877526455625.0,70.00111111116688,2
2012-11-18,42017.0,251963.013766,3368767.14053,2427.0,0.105937383561644,114996.628392736,20.5978657137,2.68276282264635,2.36285812515,261421.0,1448137.12831,233.808219178082,34545.0,34136.0,27.191148,10431650.0,9.91666666667,1765428289.0,63485360306.0455,11348592047114.672,5890329.0,0.011222729235886882,13224224541.697018,424.27207195961796,7.197216362573411,5.583098519587372,68340939241.0,2097101142389.9336,54666.28335522603,1193357025.0,1165266496.0,739.3585295579039,108819321722500.0,98.3402777778439,1
2015-01-17,2806605.0,7250849.5904,43971662056.0896,41872.0,0.330078419423,789179.66,299460.51523135,9.06613277884,2.45422898125,152268.0,1129745.74009947,703.0,223392.0,87047.0,12.75025624,13731825.0,8.43333333333333,7877031626025.0,52574819782603.85,1.9335070639749498e+21,1753264384.0,0.10895176296878589,622804535757.7157,89676600182.6256,82.1947635635571,6.023239892407413,23185543824.0,1276325437272.899,494209.0,49903985664.0,7577180209.0,162.56903418565895,188563017830625.0,71.12111111111105,1
2014-09-26,2257716.0,2409099.75791,34661425924.0,27862.0,0.294388376176,1286776.14,220547.690039,19.2222541902,3.21271340738879,119788.88724027,532351.156041,504.0,145374.0,66942.0,11.34818893,13320275.0,7.25,5097281536656.0,5803761643562.021,1.2014144470849392e+21,776291044.0,0.08666451602754209,1655792834473.2993,48641283581.538826,369.4950561526615,10.321527438015691,14349377506.262123,283397753338.18915,254016.0,21133599876.0,4481231364.0,128.78139199097453,177429726075625.0,52.5625,2
2013-07-05,341371.0,5115546.0948,21335329.113983,5987.0,0.0847712577657,328076.02062,187.723538432058,8.87195491008,1.88395161428,251121.0,1074563.29069852,213.0,50395.0,36979.0,31.75035904,11378650.0,7.35,116534159641.0,26168811848023.53,455196268401970.7,35844169.0,0.0071861661431787535,107633875305.85468,35240.12688145236,78.71158392649261,3.5492736849482176,63061756641.0,1154686265716.8318,45369.0,2539656025.0,1367446441.0,1008.0852991689097,129473675822500.0,54.022499999999994,2
2017-08-07,15818738.0,19262002.55,860221984436.0,60848.0,0.943697823529,6700311.56775,6542565.61851024,27.8367716353,0.50025658116,406656.617513,2359919.57315276,1627.46405229,512717.0,249002.0,121.82649183,16492712.5,7.7,250232471912644.0,371024742236206.5,7.399818625070098e+23,3702479104.0,0.8905655821333717,44894175104924.47,42805164872512.27,774.8858550758426,0.2502566469938917,165369604567.11435,5569220391749.505,2648639.2414961876,262878722089.0,62001996004.0,14841.694111605055,272009565607656.25,59.290000000000006,1
2020-06-30,50716342.0,100083941.014,15784618886622.5,117659.0,1.18983953061224,8801310.46204946,115344676.145677,29.3638353536296,0.91295474757286,105381.41040472,1097730.27154464,2039.0,621031.0,299733.0,42.97241908,18419175.0,9.86666666666667,2572147345860964.0,1.0016795248893832e+16,2.4915419339591973e+26,13843640281.0,1.4157181086075556,77463065849381.28,1.3304394315151108e+16,862.2348266750676,0.8334863711158245,11105241658.888027,1205011749065.469,4157521.0,385679502961.0,89839871289.0,1846.6288015871482,339266007680625.0,97.3511111111112,2
2018-08-07,27315257.0,367996501.76,5949437371610.0,59801.0,1.01645843708609,13496173.2906021,44657968.519,57.0925851263462,2.0299087622,93901.5277312,1138346.25303,1543.34437086093,477950.0,233045.0,18.61533926,17195087.5,14.45,746123264976049.0,1.3542142530759768e+17,3.5395805038709703e+25,3576159601.0,1.0331877543234969,182146693489961.5,1994334152243995.2,3259.5632764090874,4.120529582856335,8817496910.253323,1295832191787.441,2381911.84706812,228436202500.0,54309972025.0,346.5308557648973,295671034132656.25,208.80249999999998,2
2014-09-13,2193477.0,2895656.62,27428630902.2579,29090.0,0.224988735423,2025587.4,241336.780876941,30.6753804916,6.1375482025,69409.0,329720.302792825,442.0,132966.0,66033.0,10.41613288,13267425.0,6.23333333333333,4811341349529.0,8384827260949.825,7.523297931722971e+20,846228100.0,0.05061993106724069,4103004315038.76,58243441804.04463,940.9789683044338,37.66949793801098,4817609281.0,108715478073.79219,195364.0,17679957156.0,4360357089.0,108.49582417381708,176024566130625.0,38.854444444444404,1
2021-03-27,70388097.0,654657557.7619001,21865558044611.0,96019.0,1.2981473333333333,59212965.29536148,172823902.97398886,203.6272281307244,1.583864629110036,67802.90336114001,1234256.2736862684,1812.9496855345913,722993.0,288259.0,66.63131525,18666212.5,9.116666666666667,4954484199281409.0,4.2857651793477555e+17,4.781026286022528e+26,9219648361.0,1.6851864990404444,3506175259069683.0,2.9868101439162716e+16,41464.04803620208,2.508627163345872,4597233704.200091,1523388549133.9126,3286786.562279973,522718878049.0,83093251081.0,4439.732171944883,348427489095156.25,83.11361111111113,1
2020-10-29,55603227.0,310741338.15,19997335994446.0,96472.0,1.2985604074074077,12458484.387886178,107359880.12908651,45.12799068311,0.5833808104872593,160004.86911104003,2437235.1278990773,2556.203703703704,652778.0,276070.0,259.23173258999987,18529356.25,21.8375,3091718852813529.0,9.656017923525262e+16,3.998934468747656e+26,9306846784.0,1.6862591316860929,155213833243203.62,1.1526143861331824e+16,2036.535543094863,0.3403331700447716,25601558139.24105,5940115068665.231,6534177.374828533,426119117284.0,76214644900.0,67201.0911816132,343337043039414.06,476.87640624999995,1
2016-05-25,7363557.0,17482963.7888,199312067531.0,76961.0,0.870538463768116,1612802.54919923,1377192.06982,6.41199443880915,0.921762205721,383550.083319,3341064.53142,1795.94927536232,397464.0,247841.0,59.87550803,15584025.0,8.18333333333,54221971692249.0,305654022840492.06,3.9725300263481904e+22,5922995521.0,0.7578372168997515,2601132062703.5347,1896657997175.096,41.113672683319464,0.849645563895643,147110666414.01187,11162712203112.744,3225433.799674442,157977631296.0,61425161281.0,3585.0764618505946,242861835200625.0,66.96694444438988,1
