Date,Difficulty,Miners_Revenue,Hash_Rate,Total_transaction_fees,Total_Bitcoins,Class
2020-07-20,17345948872516.0,8809861.14917053,121580323.15627,78.58857188,18437843.75,3
2017-07-22,804525194568.0,6110647.80474536,6398906.29533,171.03691992,16463500.0,2
2013-10-07,189281249.281,484957.44,1467.83862226,16.18054086,11806550.0,2
2016-08-31,220755908330.0,970161.44,1481467.82,62.71,15846700.0,3
2020-08-20,16947802333947.0,12309250.391919043,123002054.25292505,130.64720271000004,18466331.25,2
2014-03-20,4250217919.86954,2633154.6,35283.6729564935,15.05458024,12535450.0,3
2017-11-07,1452839779140.0,15916555.6435329,11266484.9154,294.12731396,16669275.0,2
2015-10-29,62253982449.7608,1158573.88,458010.013458184,33.48909435,14777750.0,1
2013-09-16,112628548.666,575933.4,990.986807429,90.93785999,11713200.0,3
2014-01-15,1789546951.05,4217005.9545048,17791.7722903,16.85023545,12271450.0,2
2017-12-04,1347001430560.0,28891001.9578248,12119724.5791,226.11990963,16719575.0,2
2021-05-26,25046487590083.0,32976616.14112848,151898253.46814018,77.84665827,18719075.0,2
2019-04-22,6353030562980.0,9411111.8267204,42318655.5417,70.12693315,17659387.5,2
2014-12-07,40007470271.3,1380691.62,298317.320158,12.62220787,13586100.0,3
2017-07-04,708659466230.0,5722827.44966135,5389830.93071,293.93425872,16428337.5,3
2015-12-17,79102380900.2,1819000.68,625219.90858,37.22822923,14972650.0,2
2014-02-25,3129573174.52,2657039.82,28158.5186659,14.8421543,12449025.0,3
2013-12-24,1180923195.26,2837597.84,10097.0897971,12.45799785,12165875.0,1
2020-07-25,17345948872516.0,9515131.31193061,122442594.951705,89.04999864,18442443.75,2
2018-07-12,5363678461481.0,11268737.625,37594816.2562869,18.63321237,17145337.5,3
2019-01-16,5883988430960.0,6073704.51253915,38901788.6363,25.07927963,17485425.0,2
2014-07-28,18736441558.3,2171902.5,138777.640703,10.6532582,13076000.0,3
2017-06-08,678760110082.0,6905690.49109,5567322.4341922,490.9904414,16380437.5,1
2017-07-28,860221984436.0,5722925.45554355,6414280.01815,188.43132327,16475362.5,2
2017-08-03,860221984436.0,5137047.94922252,5901137.6167,124.10595421,16486462.5,3
2014-10-22,35002482026.1332,1305632.13,297537.062087534,12.58522357,13416200.0,3
2016-08-09,201893210853.0,949947.25,1254520.74348679,75.28,15805787.5,2
2017-08-20,923233068448.0001,7392849.38327,5966241.41926,208.98199629,16518125.0,3
2018-08-08,5949437371610.0,12792695.7482,46432457.3343105,20.75086011,17198212.5,3
2015-02-08,44455415962.3,856876.32,342533.060668,13.78402009,13815275.0,3
2018-08-26,6727225469723.0,14616492.4672,57853309.2089489,27.80300602,17232875.0,3
2015-10-22,60883825480.1,1209253.90418724,475168.56677,29.4120876,14748925.0,2
2019-04-26,6353030562984.0,10183521.9483,47687440.1999331,91.44744899,17667350.0,2
2017-07-09,708659466230.0,4618491.10519,4861416.13358,157.22803089,16437387.5,3
2012-12-29,2979636.61694,54754.8693,23.6989663402,35.09140165,10608975.0,2
2016-12-09,286765766820.0,1391454.01813442,1924452.48,96.30486037,16032662.5,3
2020-05-06,16104807485529.0,20611754.9554308,123288445.655594,68.53849328,18365825.0,2
2015-02-10,44455415962.3438,835570.36,331483.607097818,14.66267797,13825950.0,2
2018-01-12,1931136454490.0,38771602.2774424,17087521.8643,617.63579417,16799400.0,3
2013-12-27,1180923195.26,2884318.71,9627.4577135,11.80259669,12185975.0,2
2016-12-26,310153855703.0,1610869.18,2189332.11,87.97,16065712.5,2
2016-09-01,220755908330.0,1035320.33588952,1547310.83,63.48703333,15848450.0,3
2015-02-25,46684376316.8603,858325.0,362028.097735547,14.42623973,13881925.0,1
2018-05-18,4143878474750.0,15763512.3289478,30487010.8113,70.13995212,17040250.0,3
2019-08-16,9985348008060.0,20175209.2411,72967028.2485,51.3352604,17880400.0,2
2013-10-10,189281249.281,564818.52,1665.43228295,28.46158064,11818025.0,2
