Date,Bitcoin_Price,Growth,Class
2012-11-26,12.52999,-0.009806073269012899,2
2012-11-27,12.40712,0.007486024153872871,1
2012-11-28,12.5,0.012000000000000028,1
2012-11-29,12.65,0.002986561264822111,1
2012-11-30,12.68778,-0.0021895083300624628,2
2012-12-01,12.66,0.0015015797788309438,1
2012-12-02,12.67901,0.02269420088792417,1
2012-12-03,12.96675,-0.01671583087512286,2
2012-12-04,12.75,0.07363137254901965,1
2012-12-05,13.6888,-0.00064286131728134,2
2012-12-06,13.68,0.0007309941520467681,1
2012-12-07,13.69,-0.0116873630387144,2
2012-12-08,13.53,0.0014781966001479194,1
2012-12-09,13.55,-0.001476014760147701,2
2012-12-10,13.53,0.00812934220251292,1
2012-12-11,13.63999,0.011722882494781916,1
2012-12-12,13.79989,7.971078030416527e-06,1
2012-12-13,13.8,-0.002014492753623256,2
2012-12-14,13.7722,-0.007748943523910433,2
2012-12-15,13.66548,0.006184927276612273,1
2012-12-16,13.75,-0.02552727272727279,2
2012-12-17,13.399,0.0,1
2012-12-18,13.399,7.463243525645363e-05,1
2012-12-19,13.4,0.01847014925373138,1
2012-12-20,13.6475,-0.0042146913354094324,2
2012-12-21,13.58998,0.0029448166958303225,1
2012-12-22,13.63,-0.013206162876008913,2
2012-12-23,13.45,0.0,1
2012-12-24,13.45,0.0,1
2012-12-25,13.45,0.0014869888475837435,1
2012-12-26,13.47,0.013355605048255378,1
2012-12-27,13.6499,-0.010249159334500678,2
2012-12-28,13.51,0.004439674315321945,1
2012-12-29,13.56998,0.001475315365240081,1
2012-12-30,13.59,-0.0014716703458424998,2
2012-12-31,13.57,-0.012527634487840819,2
2013-01-01,13.4,0.004776119402985079,1
2013-01-02,13.464,-0.003267973856209186,2
2013-01-03,13.42,0.00953800298062594,1
2013-01-04,13.548,-0.0013293475051668368,2
2013-01-05,13.52999,0.0007398379451869076,1
2013-01-06,13.54,0.02141802067946831,1
2013-01-07,13.83,0.0036138828633405415,1
2013-01-08,13.87998,-0.00288040760865649,2
2013-01-09,13.84,0.03323627167630054,1
2013-01-10,14.29999,0.0034965059416125965,1
2013-01-11,14.34999,-0.0027867615238755935,2
2013-01-12,14.31,-0.0006988120195667217,2
2013-01-13,14.3,0.012516783216783137,1
2013-01-14,14.47899,-0.009599426479333139,2
2013-01-15,14.34,0.07322175732217578,1
2013-01-16,15.39,0.03866146848602981,1
2013-01-17,15.985,-0.028464185173600255,2
2013-01-18,15.53,0.02318094011590478,1
2013-01-19,15.89,0.0685966016362492,1
2013-01-20,16.98,-0.04888103651354545,2
2013-01-21,16.15,0.08909597523219817,1
2013-01-22,17.5889,0.09102843270471735,1
2013-01-23,19.18999,-0.06357429055460699,2
2013-01-24,17.97,-0.019518085698386103,2
2013-01-25,17.61926,0.02160873952708569,1
2013-01-26,17.99999,-0.016110564505869143,2
2013-01-27,17.71,0.11801242236024843,1
2013-01-28,19.8,-0.005050505050505122,2
2013-01-29,19.7,0.00406091370558385,1
2013-01-30,19.78,0.07684529828109199,1
2013-01-31,21.3,-0.009389671361502313,2
2013-02-01,21.1,0.007109004739336425,1
2013-02-02,21.25,-0.00941176470588232,2
2013-02-03,21.05,-0.012351543942992947,2
2013-02-04,20.79,0.009620009620009586,1
2013-02-05,20.99,0.05526441162458315,1
2013-02-06,22.15,0.0,1
2013-02-07,22.15,0.0,1
2013-02-08,22.15,0.06612099322799105,1
2013-02-09,23.61458,0.024600056405830593,1
2013-02-10,24.1955,-0.009319914860201287,2
2013-02-11,23.97,0.0888606591572799,1
2013-02-12,26.09999,0.0165107342953005,1
2013-02-13,26.53092,-0.08408754766137012,2
2013-02-14,24.3,0.1139954732510288,1
2013-02-15,27.07009,-0.054000189877462565,2
2013-02-16,25.6083,0.06957509869846888,1
2013-02-17,27.39,0.05111317999269802,1
2013-02-18,28.78999,0.03550956426174516,1
2013-02-19,29.81231,-0.011146737706672166,2
2013-02-20,29.48,0.048202170963364974,1
2013-02-21,30.901,-0.05245849648878682,2
2013-02-22,29.27998,0.04235043876396095,1
2013-02-23,30.52,-0.008846330275229356,2
2013-02-24,30.25001,0.030710403070941097,1
2013-02-25,31.179,-0.02498476538695917,2
2013-02-26,30.4,0.1019740131578949,1
2013-02-27,33.50001,0.041133719064561286,1
2013-02-28,34.87799,-0.043522863559511245,2
2013-03-01,33.36,0.022184352517985697,1
2013-03-02,34.10007,0.06598021646289873,1
2013-03-03,36.35,-0.05777166437414034,2
2013-03-04,34.25,0.38686131386861317,1
2013-03-05,47.5,-0.10541663157894732,2
2013-03-06,42.49271,-0.011595165382485664,2
2013-03-07,42.0,0.0955028571428571,1
2013-03-08,46.01112,0.01062525754643664,1
2013-03-09,46.5,0.009247311827956984,1
2013-03-10,46.93,-0.04074770935435753,2
2013-03-11,45.01771,0.03959064110546716,1
2013-03-12,46.79999,-0.052991250639156134,2
2013-03-13,44.32,0.0661112364620939,1
2013-03-14,47.25005,-0.002964018027494198,2
2013-03-15,47.11,-0.004457652303120375,2
2013-03-16,46.9,0.015991471215351813,1
2013-03-17,47.65,0.21217208814270724,1
2013-03-18,57.76,-0.0976454293628809,2
2013-03-19,52.12,0.41596316193399846,1
2013-03-20,73.8,-0.031165311653116493,2
2013-03-21,71.5,-0.017482517482517484,2
2013-03-22,70.25,-0.0021352313167260595,2
2013-03-23,70.1,0.054036804564907344,1
2013-03-24,73.88798,-0.026499303404965084,2
2013-03-25,71.93,0.23592381481996383,1
2013-03-26,88.9,0.05249730033745771,1
